trade_date,scheme,group,hold_year,score_year,score_lag_years,holding_count,tradable_holding_count,daily_ret,nav,benchmark_ret,benchmark_nav,excess_nav
2018-03-06,方案A_传统规则,A,2018,2016,2,6,6,0.008648409874119078,993287.7974541567,0.012062,1008858.7670108476,-15570.969556690892
2018-03-07,方案A_传统规则,A,2018,2016,2,6,6,-0.005343127766481807,987980.5338434718,-0.007355,1001438.6107794829,-13458.076936011086
2018-03-08,方案A_传统规则,A,2018,2016,2,6,6,0.010726353225233928,998577.9620291321,0.010144,1011597.2040472298,-13019.242018097779
2018-03-09,方案A_传统规则,A,2018,2016,2,6,6,0.0032103939357049174,1001783.7906627589,0.007668,1019354.131407864,-17570.340745105175
2018-03-12,方案A_传统规则,A,2018,2016,2,6,6,-0.004581824419633451,997193.7932275074,0.004576,1024018.6959131863,-26824.902685678913
2018-03-13,方案A_传统规则,A,2018,2016,2,6,6,-0.007648790267959171,989566.4670465995,-0.008822,1014984.8029778401,-25418.33593124058
2018-03-14,方案A_传统规则,A,2018,2016,2,6,6,-0.002401802857702806,987189.72347816,-0.004377,1010542.2144952061,-23352.49101704615
2018-03-15,方案A_传统规则,A,2018,2016,2,6,6,0.006056084455322315,993168.2278169701,0.005602,1016203.2719808082,-23035.044163838145
2018-03-16,方案A_传统规则,A,2018,2016,2,6,6,-0.006311040436045097,986900.3029714219,-0.009701999999999999,1006344.0678360504,-19443.764864628552
2018-03-19,方案A_传统规则,A,2018,2016,2,6,6,-0.0030280502138824348,983911.9192979286,0.004394,1010765.9436701222,-26854.024372193613
2018-03-20,方案A_传统规则,A,2018,2016,2,6,6,-0.004714436538272156,979273.3289951489,0.000848,1011623.0731903544,-32349.74419520551
2018-03-21,方案A_传统规则,A,2018,2016,2,6,6,-0.0038256410188053556,975526.980779123,-0.004084,1007491.604559445,-31964.62378032203
2018-03-22,方案A_传统规则,A,2018,2016,2,6,6,-0.014885315916256284,961005.9534853941,-0.010022,997394.5236985503,-36388.57021315617
2018-03-23,方案A_传统规则,A,2018,2016,2,6,6,-0.018571252959855993,943158.8688272893,-0.028706999999999996,968762.319106736,-25603.450279446668
2018-03-26,方案A_传统规则,A,2018,2016,2,6,6,-0.010699051365204992,933067.9636441575,-0.006412999999999999,962549.6463543044,-29481.68271014688
2018-03-27,方案A_传统规则,A,2018,2016,2,6,6,0.0035959012685022516,936423.1839182244,0.008602,970829.4984122441,-34406.31449401972
2018-03-28,方案A_传统规则,A,2018,2016,2,6,6,-0.020554437990205437,917175.5316517865,-0.018029,953326.4133853697,-36150.88173358317
2018-03-29,方案A_传统规则,A,2018,2016,2,6,6,0.02061238658876326,936080.7082799476,0.013359000000000001,966061.9009417848,-29981.19266183721
2018-03-30,方案A_传统规则,A,2018,2016,2,6,6,-0.0061060010861592,930364.9984584575,0.001142,967165.1436326603,-36800.14517420274
2018-04-02,方案A_传统规则,A,2018,2016,2,6,6,-0.0008590149891823199,929565.8009793712,-0.00297,964292.6631560712,-34726.86217670003
2018-04-03,方案A_传统规则,A,2018,2016,2,6,6,-4.243628543141679e-05,929526.3536597135,-0.006288,958229.190890146,-28702.83723043243
2018-04-04,方案A_传统规则,A,2018,2016,2,6,6,0.006328828301463936,935409.1663537117,-0.001972,956339.5629257106,-20930.396571998834
2018-04-09,方案A_传统规则,A,2018,2016,2,6,6,-0.00503992734045446,930694.7721216939,-0.0005020000000000001,955859.4804651218,-25164.70834342786
2018-04-10,方案A_传统规则,A,2018,2016,2,6,6,0.02511934428276182,954073.2145247853,0.019269,974277.9367942043,-20204.722269419
2018-04-11,方案A_传统规则,A,2018,2016,2,6,6,0.0027515972746525175,956698.4397816907,0.0028439999999999997,977048.7832464471,-20350.343464756384
2018-04-12,方案A_传统规则,A,2018,2016,2,6,6,-0.004849539397091836,952058.893006833,-0.010082,967198.1774137564,-15139.28440692334
2018-04-13,方案A_传统规则,A,2018,2016,2,6,6,-0.005587886489678766,946738.8959812216,-0.007050999999999999,960378.4630648119,-13639.567083590315
2018-04-16,方案A_传统规则,A,2018,2016,2,6,6,-0.01999120407861334,927812.4455024999,-0.016089,944926.9339725621,-17114.488470062148
2018-04-17,方案A_传统规则,A,2018,2016,2,6,6,-0.012920890387208728,915824.2825942741,-0.015811,929986.694219522,-14162.411625247798
2018-04-18,方案A_传统规则,A,2018,2016,2,6,6,0.002787638427034426,918377.2695568452,0.004706,934363.2116025191,-15985.94204567396
2018-04-19,方案A_传统规则,A,2018,2016,2,6,6,0.011852805445575654,929262.6166585416,0.012097,945666.2033732748,-16403.58671473316
2018-04-20,方案A_传统规则,A,2018,2016,2,6,6,-0.010876717355253899,919155.2898283431,-0.013375999999999999,933016.9722369538,-13861.682408610708
2018-04-23,方案A_传统规则,A,2018,2016,2,6,6,0.006674452801975261,925290.1484279883,0.001455,934374.5119315585,-9084.363503570203
2018-04-24,方案A_传统规则,A,2018,2016,2,6,6,0.02532461528956235,948722.7654681491,0.020488,953517.9769320124,-4795.211463863263
2018-04-25,方案A_传统规则,A,2018,2016,2,6,6,-0.004096985784286744,944835.8617847969,-0.0038469999999999997,949849.7932747548,-5013.931489957846
2018-04-26,方案A_传统规则,A,2018,2016,2,6,6,-0.012533403231244059,932993.852941708,-0.019121,931687.7153775482,1306.1375641598133
2018-04-27,方案A_传统规则,A,2018,2016,2,6,6,-0.007915837381198646,925608.4253241635,0.000368,932030.5764568071,-6422.151132643572
2018-05-02,方案A_传统规则,A,2018,2016,2,6,6,0.008707877158927846,933668.5097891551,0.001802,933710.0955555824,-41.58576642733533
2018-05-03,方案A_传统规则,A,2018,2016,2,6,6,0.009337834945188991,942386.9522270868,0.007799,940992.1005908203,1394.8516362664523
2018-05-04,方案A_传统规则,A,2018,2016,2,6,6,-0.005940153587322898,936789.0289921687,-0.004852,936426.4069187536,362.62207341508474
2018-05-07,方案A_传统规则,A,2018,2016,2,6,6,0.025008401297262266,960216.6249600775,0.015787,951209.7706047801,9006.8543552974
2018-05-08,方案A_传统规则,A,2018,2016,2,6,6,0.007003659154576254,966941.6549158555,0.011603,962246.6575731074,4694.997342748102
2018-05-09,方案A_传统规则,A,2018,2016,2,6,6,-0.0022698805157197834,964746.8128935242,-0.0018210000000000001,960494.4064096668,4252.406483857427
2018-05-10,方案A_传统规则,A,2018,2016,2,6,6,0.006201127803474722,970729.3311782719,0.0055379999999999995,965813.6244323635,4915.706745908363
2018-05-11,方案A_传统规则,A,2018,2016,2,6,6,-0.007940743297854805,963021.018747687,-0.005193,960798.1542806863,2222.864467000705
2018-05-14,方案A_传统规则,A,2018,2016,2,6,6,0.009854445534103584,972511.0569251331,0.009413,969842.1473069303,2668.9096182028297
2018-05-15,方案A_传统规则,A,2018,2016,2,6,6,0.002086371961995792,974540.0767270325,0.003787,973514.9395187816,1025.1372082509333
2018-05-16,方案A_传统规则,A,2018,2016,2,6,6,-0.004771685169291791,969889.8782960336,-0.007964,965761.8665404541,4128.0117555795005
2018-05-17,方案A_传统规则,A,2018,2016,2,6,6,-0.010363222781958855,959838.6934132848,-0.007397,958618.1260136544,1220.5673996304395
2018-05-18,方案A_传统规则,A,2018,2016,2,6,6,0.010003184206660723,969440.1366721785,0.010096,968296.3346138883,1143.8020582902245
2018-05-21,方案A_传统规则,A,2018,2016,2,6,6,0.001634072313803266,971024.2719594042,0.004657,972805.6906441851,-1781.4186847808305
2018-05-22,方案A_传统规则,A,2018,2016,2,6,6,-0.012771347148185064,958622.983892897,-0.003834,969075.9536262553,-10452.969733358244
2018-05-23,方案A_传统规则,A,2018,2016,2,6,6,-0.01359773740185181,945587.8802905418,-0.013216,956268.6458231307,-10680.765532588935
2018-05-24,方案A_传统规则,A,2018,2016,2,6,6,-0.007863204813647107,938152.5291185149,-0.007098999999999999,949480.0947064323,-11327.56558791746
2018-05-25,方案A_传统规则,A,2018,2016,2,6,6,0.0028588356727352235,940834.5530352257,-0.002801,946820.6009611596,-5986.047925933846
2018-05-28,方案A_传统规则,A,2018,2016,2,6,6,0.003818393700633138,944427.0297658733,0.004392,950979.037040581,-6552.007274707663
2018-05-29,方案A_传统规则,A,2018,2016,2,6,6,-0.003910827109259311,940733.5389351477,-0.007631,943722.1160089242,-2988.5770737765124
2018-05-30,方案A_传统规则,A,2018,2016,2,6,6,-0.01602926292838645,925654.2736940047,-0.021198,923717.094593767,1937.1791002377868
2018-05-31,方案A_传统规则,A,2018,2016,2,6,6,0.025393298175034773,949159.6886729117,0.021218,943316.5239068575,5843.164766054251
2018-06-01,方案A_传统规则,A,2018,2016,2,6,6,-0.006572414305854202,942921.4179565378,-0.00836,935430.3977669961,7491.020189541741
2018-06-04,方案A_传统规则,A,2018,2016,2,6,6,0.02232378908084437,963970.9968108102,0.00981,944606.9699690904,19364.02684171975
2018-06-05,方案A_传统规则,A,2018,2016,2,6,6,0.008575162435655889,972237.2046917239,0.009911,953968.9696484541,18268.235043269815
2018-06-06,方案A_传统规则,A,2018,2016,2,6,6,0.001423913033482031,973621.5859191207,-0.002071,951993.2999123122,21628.286006808514
2018-06-07,方案A_传统规则,A,2018,2016,2,6,6,0.006536319599147633,979985.4877733171,-0.001652,950420.6069808571,29564.880792460055
2018-06-08,方案A_传统规则,A,2018,2016,2,6,6,-0.008917322011905223,971246.6416118485,-0.013415999999999999,937669.7641176019,33576.87749424658
2018-06-11,方案A_传统规则,A,2018,2016,2,6,6,0.006493260936345224,977553.1994893833,9.7e-05,937760.7180847214,39792.4814046619
2018-06-12,方案A_传统规则,A,2018,2016,2,6,6,0.011224300249390362,988525.5501102043,0.012162,949165.7639380677,39359.78617213655
2018-06-13,方案A_传统规则,A,2018,2016,2,6,6,-0.0028250563667432393,985732.9097111771,-0.009831,939834.5153127926,45898.394398384495
2018-06-14,方案A_传统规则,A,2018,2016,2,6,6,-0.0037916441139856003,981995.3613261088,-0.003953,936119.3494737612,45876.01185234764
2018-06-15,方案A_传统规则,A,2018,2016,2,6,6,0.0026858506921358938,984632.8542470008,-0.005282,931174.7670698408,53458.08717715996
2018-06-19,方案A_传统规则,A,2018,2016,2,6,6,-0.02460573925595383,960405.2349725536,-0.035252,898348.9941810948,62056.24079145875
2018-06-20,方案A_传统规则,A,2018,2016,2,6,6,0.01037701026534212,970371.3699547522,0.003957,901903.7611510694,68467.60880368273
2018-06-21,方案A_传统规则,A,2018,2016,2,6,6,-0.0006970728031203873,969694.95046383,-0.011685000000000001,891365.0157020192,78329.93476181081
2018-06-22,方案A_传统规则,A,2018,2016,2,6,6,-0.0010998102047966956,968628.4700617702,0.004436,895319.1109116735,73309.35915009666
2018-06-25,方案A_传统规则,A,2018,2016,2,6,6,-0.011040035829223064,957934.7770470827,-0.013419,883304.8237623498,74629.95328473288
2018-06-26,方案A_传统规则,A,2018,2016,2,6,6,-0.017703695570069473,940975.7913782587,-0.008248,876019.3255759579,64956.46580230084
2018-06-27,方案A_传统规则,A,2018,2016,2,6,6,-0.02568394094163919,916807.8247249874,-0.020347,858194.9603584639,58612.864366523456
2018-06-28,方案A_传统规则,A,2018,2016,2,6,6,-0.011909274878353101,905889.3083297125,-0.010331,849328.9482230006,56560.36010671186
2018-06-29,方案A_传统规则,A,2018,2016,2,6,6,0.02705291602719384,930396.255717889,0.025546000000000003,871025.9055343055,59370.35018358356
2018-07-02,方案A_传统规则,A,2018,2016,2,6,6,-0.03361171970500095,899124.0375561169,-0.029342,845468.263414118,53655.77414199896
2018-07-03,方案A_传统规则,A,2018,2016,2,6,6,-0.006231968091805651,893520.7252434917,0.000386,845794.6141637957,47726.111079695984
2018-07-04,方案A_传统规则,A,2018,2016,2,6,6,-0.01547333911775467,879694.9760530571,-0.013356,834498.181297024,45196.79475603311
2018-07-05,方案A_传统规则,A,2018,2016,2,6,6,0.0006854277393418077,880297.9433918035,-0.0063349999999999995,829211.6353185074,51086.308073296095
2018-07-06,方案A_传统规则,A,2018,2016,2,6,6,0.0004013566427213955,880651.2568189579,0.006787,834839.4946874141,45811.76213154371
2018-07-09,方案A_传统规则,A,2018,2016,2,6,6,0.023956631283768088,901748.6942681565,0.027951999999999998,858174.9282429167,43573.766025239835
2018-07-10,方案A_传统规则,A,2018,2016,2,6,6,0.004072612139273957,905421.1669470075,0.002409,860242.2716450541,45178.895301953424
2018-07-11,方案A_传统规则,A,2018,2016,2,6,6,-0.014151802830122129,892607.8251141544,-0.017299,845360.9405878664,47246.88452628802
2018-07-12,方案A_传统规则,A,2018,2016,2,6,6,0.018810768638004943,909398.4643968496,0.021578,863602.1389638714,45796.32543297822
2018-07-13,方案A_传统规则,A,2018,2016,2,6,6,0.004000223877437555,913036.2618482349,0.003342,866488.2973122885,46547.964535946376
2018-07-16,方案A_传统规则,A,2018,2016,2,6,6,-0.0033522396367010967,909975.5455015219,-0.005899,861376.8828464434,48598.66265507846
2018-07-17,方案A_传统规则,A,2018,2016,2,6,6,-0.0034341866462713755,906850.519634727,-0.006540000000000001,855743.4780326277,51107.041602099314
2018-07-18,方案A_传统规则,A,2018,2016,2,6,6,-0.011477134006637727,896442.4746968902,-0.005234,851264.516668605,45177.95802828518
2018-07-19,方案A_传统规则,A,2018,2016,2,6,6,0.004591581115822456,900558.5630351296,-0.0008680000000000001,850525.6190681367,50032.9439669929
2018-07-20,方案A_传统规则,A,2018,2016,2,6,6,0.00906819142021792,908725.0004698485,0.018829,866540.1659495706,42184.83452027792
2018-07-23,方案A_传统规则,A,2018,2016,2,6,6,0.019555077207770832,926495.188014668,0.009407,874691.7092906582,51803.47872400971
2018-07-24,方案A_传统规则,A,2018,2016,2,6,6,0.03181700961092826,955973.4943162095,0.01587,888573.066717101,67400.42759910843
2018-07-25,方案A_传统规则,A,2018,2016,2,6,6,-0.006166915430964666,950078.0866225176,-0.001104,887592.0820514454,62486.004571072175
2018-07-26,方案A_传统规则,A,2018,2016,2,6,6,-0.011169278186267154,939466.4001743543,-0.011600999999999998,877295.1263075665,62171.273866787786
2018-07-27,方案A_传统规则,A,2018,2016,2,6,6,-0.003286288747232987,936379.0423150578,-0.004247,873569.2539061384,62809.78840891947
2018-07-30,方案A_传统规则,A,2018,2016,2,6,6,0.006856030967793155,942798.8860267624,-0.0017460000000000002,872044.0019888183,70754.88403794414
2018-07-31,方案A_传统规则,A,2018,2016,2,6,6,0.0023879018347561787,945050.1972165117,0.000733,872683.2102422761,72366.98697423562
2018-08-01,方案A_传统规则,A,2018,2016,2,6,6,-0.027828951575282073,918750.4410419626,-0.019976,855250.4904344764,63499.950607486186
2018-08-02,方案A_传统规则,A,2018,2016,2,6,6,-0.013918824982835956,905962.5144501962,-0.022170000000000002,836289.5870615441,69672.92738865211
2018-08-03,方案A_传统规则,A,2018,2016,2,6,6,-0.019477992315651355,888316.183555467,-0.016516,822477.4282416356,65838.7553138315
2018-08-06,方案A_传统规则,A,2018,2016,2,6,6,-0.003824777233497926,884918.5720404563,-0.012672000000000001,812054.9942709577,72863.57776949869
2018-08-07,方案A_传统规则,A,2018,2016,2,6,6,0.03643074795116785,917156.8174957696,0.029205000000000002,835771.0603786409,81385.7571171287
2018-08-08,方案A_传统规则,A,2018,2016,2,6,6,-0.008671708694274508,909203.5007474785,-0.016137,822284.2227773109,86919.27797016758
2018-08-09,方案A_传统规则,A,2018,2016,2,6,6,0.02545781492823203,932349.8352016085,0.025048,842880.7979894369,89469.03721217159
2018-08-10,方案A_传统规则,A,2018,2016,2,6,6,0.005384372218969628,937369.953752629,0.0022040000000000002,844738.5072682058,92631.44648442324
2018-08-13,方案A_传统规则,A,2018,2016,2,6,6,-0.010672179159073128,927366.1736678488,-0.00431,841097.6843018798,86268.48936596897
2018-08-14,方案A_传统规则,A,2018,2016,2,6,6,-0.011844724624898864,916381.776714307,-0.005141,836773.601106884,79608.17560742307
2018-08-15,方案A_传统规则,A,2018,2016,2,6,6,-0.015022372037499843,902615.5487361196,-0.023996,816694.3817747231,85921.16696139658
2018-08-16,方案A_传统规则,A,2018,2016,2,6,6,-0.010009814996216207,893580.5340805629,-0.004632,812911.4533983426,80669.08068222029
2018-08-17,方案A_传统规则,A,2018,2016,2,6,6,-0.012845388237785508,882102.1451985703,-0.014376,801225.038344288,80877.10685428232
2018-08-20,方案A_传统规则,A,2018,2016,2,6,6,0.0015507646196774583,883470.0779962859,0.011652000000000001,810560.9124910757,72909.16550521017
2018-08-21,方案A_传统规则,A,2018,2016,2,6,6,0.033357966444602795,912940.8432128966,0.01818,825296.9098801635,87643.93333273311
2018-08-22,方案A_传统规则,A,2018,2016,2,6,6,-0.014671315695191275,899546.7998910861,-0.005620000000000001,820658.741246637,78888.0586444491
2018-08-23,方案A_传统规则,A,2018,2016,2,6,6,0.00019037252549738057,899718.0488871845,0.003649,823653.3249934459,76064.72389373858
2018-08-24,方案A_传统规则,A,2018,2016,2,6,6,-0.013040676707124074,887985.1166840823,0.001599,824970.3466601104,63014.77002397191
2018-08-27,方案A_传统规则,A,2018,2016,2,6,6,0.03162068775265947,916063.8167877586,0.02443,845124.3722290169,70939.44455874176
2018-08-28,方案A_传统规则,A,2018,2016,2,6,6,0.008696931683314072,924030.7612199177,-0.00188,843535.5384092262,80495.22281069146
2018-08-29,方案A_传统规则,A,2018,2016,2,6,6,0.0002804981870644559,924289.9501732318,-0.003999,840162.2397911279,84127.71038210392
2018-08-30,方案A_传统规则,A,2018,2016,2,6,6,-0.01322302569308198,912068.0404142337,-0.010476000000000001,831360.700167076,80707.34024715773
2018-08-31,方案A_传统规则,A,2018,2016,2,6,6,0.004216243921320306,915913.5417454607,-0.004951,827244.6333405487,88668.90840491198
2018-09-03,方案A_传统规则,A,2018,2016,2,6,6,-0.003718679344437296,912507.5529764815,-0.003802,824099.449244588,88408.10373189347
2018-09-04,方案A_传统规则,A,2018,2016,2,6,6,0.011632583805159266,923122.3735593212,0.012666,834537.4928687201,88584.88069060107
2018-09-05,方案A_传统规则,A,2018,2016,2,6,6,-0.023392459590375836,901528.2707388629,-0.019548,818223.9539581223,83304.31678074063
2018-09-06,方案A_传统规则,A,2018,2016,2,6,6,-0.017471381684862435,885777.3262210903,-0.010690999999999999,809476.321666356,76301.00455473433
2018-09-07,方案A_传统规则,A,2018,2016,2,6,6,0.009109879271737786,893846.650724607,0.004525,813139.2020218961,80707.44870271091
2018-09-10,方案A_传统规则,A,2018,2016,2,6,6,0.006919393836151995,900031.527730096,-0.014515,801336.4865045482,98695.04122554779
2018-09-11,方案A_传统规则,A,2018,2016,2,6,6,-0.0005571210928645617,899530.1011817545,-0.001813,799883.6634545155,99646.43772723898
2018-09-12,方案A_传统规则,A,2018,2016,2,6,6,-0.008198383209442365,892155.408703838,-0.006881000000000001,794379.6639662851,97775.74473755294
2018-09-13,方案A_传统规则,A,2018,2016,2,6,6,0.01554386691359344,906022.953642973,0.010787,802948.6374014893,103074.31624148367
2018-09-14,方案A_传统规则,A,2018,2016,2,6,6,0.006591229245165216,911994.7586318156,0.001707,804319.2707255337,107675.48790628184
2018-09-17,方案A_传统规则,A,2018,2016,2,6,6,-0.009160286687011373,903640.6251856963,-0.011464,795098.5546059362,108542.07057976013
2018-09-18,方案A_传统规则,A,2018,2016,2,6,6,0.04242749649912044,941979.8346472254,0.020128,811102.2983130444,130877.53633418109
2018-09-19,方案A_传统规则,A,2018,2016,2,6,6,0.0204218167474227,961216.7742101585,0.013168,821782.8933772305,139433.880832928
2018-09-20,方案A_传统规则,A,2018,2016,2,6,6,0.00015623954308502386,961366.9542797667,-0.0007109999999999999,821198.6057400394,140168.34853972727
2018-09-21,方案A_传统规则,A,2018,2016,2,6,6,0.02255511048951775,983050.6921545179,0.030319,846096.5262674716,136954.16588704626
2018-09-25,方案A_传统规则,A,2018,2016,2,6,6,-0.016348723155979645,966979.0685401894,-0.008995999999999999,838485.0419171695,128494.02662301995
2018-09-26,方案A_传统规则,A,2018,2016,2,6,6,0.01032798873907298,976966.0174709918,0.011076999999999998,847772.9407264859,129193.0767445059
2018-09-27,方案A_传统规则,A,2018,2016,2,6,6,0.00269150638479565,979595.5277447434,-0.003995,844386.0878282837,135209.43991645973
2018-09-28,方案A_传统规则,A,2018,2016,2,6,6,0.004693332471718807,984193.0952442584,0.010364,853137.3052425359,131055.79000172252
2018-10-08,方案A_传统规则,A,2018,2016,2,6,6,-0.041761002147278015,943092.2052804267,-0.043028000000000004,816428.5132725602,126663.69200786646
2018-10-09,方案A_传统规则,A,2018,2016,2,6,6,0.003846723863808299,946720.0205722504,-0.000671,815880.6897401543,130839.33083209605
2018-10-10,方案A_传统规则,A,2018,2016,2,6,6,0.004886178538677233,951345.8636189065,-0.002157,814120.8350923847,137225.02852652175
2018-10-11,方案A_传统规则,A,2018,2016,2,6,6,-0.039703259313565775,913574.3320987568,-0.047990000000000005,775051.1762163013,138523.15588245552
2018-10-12,方案A_传统规则,A,2018,2016,2,6,6,0.02626630263509457,937570.5519853173,0.01492,786614.9397654484,150955.6122198688
2018-10-15,方案A_传统规则,A,2018,2016,2,6,6,-0.03114753649895106,908367.5389970129,-0.013964,775630.6487465638,132736.89025044907
2018-10-16,方案A_传统规则,A,2018,2016,2,6,6,-0.016316397323666094,893546.2533148169,-0.008149,769310.0345899281,124236.21872488875
2018-10-17,方案A_传统规则,A,2018,2016,2,6,6,0.018437720855073985,910021.2097045326,0.00557,773595.0914825941,136426.1182219385
2018-10-18,方案A_传统规则,A,2018,2016,2,6,6,-0.032798460807079176,880173.9147244277,-0.023685,755272.4917408288,124901.4229835989
2018-10-19,方案A_传统规则,A,2018,2016,2,6,6,0.026557967367282553,903549.5448292125,0.029744000000000003,777737.3167351681,125812.22809404437
2018-10-22,方案A_传统规则,A,2018,2016,2,6,6,0.031760179590558026,932246.4406419552,0.043167,811309.9034866751,120936.53715528012
2018-10-23,方案A_传统规则,A,2018,2016,2,6,6,-0.029687063235087574,904570.7816079322,-0.026557,789763.9463797794,114806.8352281528
2018-10-24,方案A_传统规则,A,2018,2016,2,6,6,-0.00525637558906276,899816.0178329088,0.0015,790948.5922993491,108867.42553355964
2018-10-25,方案A_传统规则,A,2018,2016,2,6,6,-0.0031461256620211042,896985.083568107,0.001915,792463.2588536022,104521.82471450476
2018-10-26,方案A_传统规则,A,2018,2016,2,6,6,-0.002049649143585223,895146.578859763,-0.006472,787334.4366423017,107812.14221746125
2018-10-29,方案A_传统规则,A,2018,2016,2,6,6,-0.03535173375702638,863501.5953303996,-0.030484,763333.3336756979,100168.26165470167
2018-10-30,方案A_传统规则,A,2018,2016,2,6,6,-0.001716771950690014,862019.1600121603,0.010846,771612.4470127445,90406.71299941582
2018-10-31,方案A_传统规则,A,2018,2016,2,6,6,0.03758294772215023,894416.3810383893,0.014006000000000001,782419.6509456049,111996.73009278439
2018-11-01,方案A_传统规则,A,2018,2016,2,6,6,0.015887486324086503,908626.4090601756,0.007359,788177.4771569136,120448.93190326204
2018-11-02,方案A_传统规则,A,2018,2016,2,6,6,0.030767315811358054,936582.4047422701,0.035634,816263.3933779229,120319.01136434719
2018-11-05,方案A_传统规则,A,2018,2016,2,6,6,-0.01837023084378518,919377.1697629271,-0.008331,809463.1030476915,109914.06671523559
2018-11-06,方案A_传统规则,A,2018,2016,2,6,6,-0.004748622834815437,915011.3943407829,-0.006032999999999999,804579.6121470048,110431.78219377808
2018-11-07,方案A_传统规则,A,2018,2016,2,6,6,-0.004839285967907614,910583.392539674,-0.006549,799310.420267054,111272.97227261995
2018-11-08,方案A_传统规则,A,2018,2016,2,6,6,-0.007365145309882711,903876.8135368533,-0.002836,797043.5759151768,106833.23762167653
2018-11-09,方案A_传统规则,A,2018,2016,2,6,6,-0.011519867374498394,893464.2725220246,-0.014109,785798.0881025895,107666.1844194351
2018-11-12,方案A_传统规则,A,2018,2016,2,6,6,0.013182782260518333,905242.6174842349,0.011901,795149.8711490983,110092.74633513659
2018-11-13,方案A_传统规则,A,2018,2016,2,6,6,0.005802444238491504,910495.2372944931,0.010059,803148.2837029871,107346.953591506
2018-11-14,方案A_传统规则,A,2018,2016,2,6,6,-0.005477171441616635,905508.2987830557,-0.01002,795100.7379002831,110407.56088277267
2018-11-15,方案A_传统规则,A,2018,2016,2,6,6,0.011994577305788956,916369.4880738426,0.011678,804385.9243174826,111983.56375635997
2018-11-16,方案A_传统规则,A,2018,2016,2,6,6,0.0075877728665147415,923322.6916111513,0.004719,808181.8214943368,115140.8701168145
2018-11-19,方案A_传统规则,A,2018,2016,2,6,6,0.019491210471943982,941319.3685268662,0.011335999999999999,817343.3706227966,123975.9979040696
2018-11-20,方案A_传统规则,A,2018,2016,2,6,6,-0.01351462353295361,928597.791636948,-0.023126999999999998,798440.6704904031,130157.12114654493
2018-11-21,方案A_传统规则,A,2018,2016,2,6,6,0.002578280269887786,930991.9770017868,0.002512,800446.3534546751,130545.62354711175
2018-11-22,方案A_传统规则,A,2018,2016,2,6,6,-0.005479304392218831,925890.7885730804,-0.003739,797453.484539108,128437.30403397244
2018-11-23,方案A_传统规则,A,2018,2016,2,6,6,-0.020295783012782048,907099.1100346675,-0.022073,779851.2937748763,127247.81625979126
2018-11-26,方案A_传统规则,A,2018,2016,2,6,6,0.0028108074557928,909648.7909762961,-0.0007099999999999999,779297.5993562961,130351.19161999994
2018-11-27,方案A_传统规则,A,2018,2016,2,6,6,-0.010212014654383206,900359.4441925042,-0.0012740000000000002,778304.7742147163,122054.66997778788
2018-11-28,方案A_传统规则,A,2018,2016,2,6,6,0.016002449681195647,914767.400893184,0.013289,788647.6663592557,126119.73453392833
2018-11-29,方案A_传统规则,A,2018,2016,2,6,6,-0.008976522436418388,906555.9707949621,-0.012985,778407.0764115807,128148.89438338147
2018-11-30,方案A_传统规则,A,2018,2016,2,6,6,0.010411568676959896,915994.640544402,0.011166,787098.7698267924,128895.87071760953
2018-12-03,方案A_传统规则,A,2018,2016,2,6,6,0.030467723565509863,943902.9120399974,0.027818999999999997,808995.0705046039,134907.8415353935
2018-12-04,方案A_传统规则,A,2018,2016,2,6,6,-0.004978965204124719,939203.2522848782,0.002073,810672.1172857599,128531.13499911828
2018-12-05,方案A_传统规则,A,2018,2016,2,6,6,-0.0022377998550226117,937101.5033830783,-0.004806,806776.0270900845,130325.47629299376
2018-12-06,方案A_传统规则,A,2018,2016,2,6,6,-0.015189509558278228,922867.3911403641,-0.021627,789327.8819522074,133539.5091881567
2018-12-07,方案A_传统规则,A,2018,2016,2,6,6,0.00499312671033005,927475.3849611597,-3.4e-05,789301.044804221,138174.34015693865
2018-12-10,方案A_传统规则,A,2018,2016,2,6,6,-0.002789591203154159,924888.10778613,-0.011567000000000001,780171.1996189706,144716.90816715942
2018-12-11,方案A_传统规则,A,2018,2016,2,6,6,0.007757974729596218,932063.3663540388,0.0047870000000000005,783905.8791515467,148157.48720249208
2018-12-12,方案A_传统规则,A,2018,2016,2,6,6,0.0026629324489117665,934545.388136745,0.003416,786583.7016347285,147961.6865020165
2018-12-13,方案A_传统规则,A,2018,2016,2,6,6,0.03894030066623344,970936.8665370316,0.015481,798760.8039197358,172176.06261729577
2018-12-14,方案A_传统规则,A,2018,2016,2,6,6,-0.014494419727966576,956863.7000640872,-0.016704,785418.3034510604,171445.39661302674
2018-12-17,方案A_传统规则,A,2018,2016,2,6,6,0.003511613289166752,960223.8353491536,-0.001489,784248.8155972218,175975.01975193177
2018-12-18,方案A_传统规则,A,2018,2016,2,6,6,-0.017486744564767676,943432.6464154014,-0.010366,776119.2923747409,167313.35404066043
2018-12-19,方案A_传统规则,A,2018,2016,2,6,6,-0.009197315690647134,934755.5985334563,-0.011923,766865.622051757,167889.97648169938
2018-12-20,方案A_传统规则,A,2018,2016,2,6,6,-0.012847561976923235,922746.2680480217,-0.00767,760983.76273062,161762.50531740172
2018-12-21,方案A_传统规则,A,2018,2016,2,6,6,-0.009075899586876546,914371.5155750528,-0.012395,751551.3689915739,162820.1465834789
