ts_code,ann_date,end_date,total_revenue_ps,revenue_ps,or_yoy,tr_yoy,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,roe,roe_dt,roe_yearly,roe_avg,roa,fixed_assets,total_fa_trun,debt_to_assets,assets_to_eqt,ocfps,ocf_to_or,ocf_to_profit,q_dtprofit,netprofit_margin,profit_dedt,netprofit_yoy,dt_netprofit_yoy,eps,bps,cfps,grossprofit_margin,update_flag,end_date_dt,ann_date_dt,year,trade_date,adj_close,close,total_share,total_mv,circ_mv,pe,pb,div_yield,hs300_close,hs300_pct_chg,cash_div_tax,stk_div,net_profit,operating_cash_flow,fixed_asset_delta,fcff,F1_profit_cagr,F2_gross_margin,F3_net_margin,F4_light_asset,F5_low_debt,F6_roe,F7_low_expense,F8_ocf_profit,F9_dividend_payout,F10_dividend_yield,F11_fcff_yield,future_fcff_1y,future_fcff_3y,fcff_growth_1y,fcff_growth_3y_ann,future_adj_close_1y,price_return_1y,history_year_count,F1_profit_cagr_pos,F1_profit_cagr_z,F2_gross_margin_pos,F2_gross_margin_z,F3_net_margin_pos,F3_net_margin_z,F4_light_asset_pos,F4_light_asset_z,F5_low_debt_pos,F5_low_debt_z,F6_roe_pos,F6_roe_z,F7_low_expense_pos,F7_low_expense_z,F8_ocf_profit_pos,F8_ocf_profit_z,F9_dividend_payout_pos,F9_dividend_payout_z,F10_dividend_yield_pos,F10_dividend_yield_z,F11_fcff_yield_pos,F11_fcff_yield_z,value_equal_weight_score,target_fcff_growth_1y,target_fcff_growth_3y_ann,rule_profit_growth_positive,rule_net_margin_positive,rule_light_asset,rule_debt_control,rule_roe_quality,rule_expense_control,rule_cash_quality,rule_dividend_positive,rule_dividend_yield,rule_fcff_positive,traditional_rule_count,traditional_score,ml_score,group,scheme,score_col
600196.SH,20150325,20141231,5.2022,5.2022,20.2985,20.2985,19.1295,14.3596,3.1499,13.2025,8.3171,13.2025,8.43,9.453,5681397125.79,2.2714,45.9394,1.8498,0.5192,0.0998,50.127,280260304.7,19.7067,1331023744.89,33.5096,29.75,0.92,7.2135,0.2569,44.1308,1,2014-12-31,2015-03-25,2014,2014-12-31,18.828969020778,21.1,231161.1364,4877499.978,4018267.888,20.466270674758697,2.610240385496361,0.014870702675808567,3533.705,2.2025,0.28,0.0,1331023744.89,1200188620.1888,0.0,1200188620.1888,0.335096,44.1308,19.7067,0.1841914705275545,45.9394,8.43,36.639,50.127,0.30434782608695654,0.014870702675808567,0.024606635071291846,1537476294.102,569076457.4845004,0.2810288884926618,-0.2202171041631893,21.173447454132038,0.12451443468661916,1,0.335096,0.3637727166000876,44.1308,0.6897076105457828,19.7067,0.2600243174652526,-0.1841914705275545,0.30250450585106103,-45.9394,0.6799266624024086,8.43,-0.3971625839357682,-36.639,-0.8797039406825432,50.127,-0.19766005229191344,0.30434782608695654,0.04737617927591319,0.014870702675808567,-0.5097287648144481,0.024606635071291846,-0.5073564260079448,-0.013481797781101095,0.2810288884926618,-0.2202171041631893,True,True,True,True,True,False,True,True,False,True,8,7.999865182022189,-1.489179585699703,A,方案A_传统规则,traditional_score
600256.SH,20150415,20141231,1.2865,1.2865,39.7892,39.7892,2.6844,5.4729,6.093,16.2826,8.1927,16.2826,8.24,7.0879,27070460822.39,0.2805,66.5559,2.9901,0.1042,0.081,32.0508,74838990.42,25.0679,824188736.07,118.0911,30.03,0.3137,2.0687,0.2067,33.3852,1,2014-12-31,2015-04-15,2014,2014-12-31,5.60118000777666,8.36,522142.4684,4365111.0358,2546500.201,17.855212010763978,2.7075844770999464,0.008926690434976231,3533.705,2.2025,0.05,0.0,824188736.07,544072452.0728,0.0,544072452.0728,1.180911,33.3852,25.0679,0.8381531923479162,66.5559,8.24,14.2503,32.0508,0.15938795027095953,0.008926690434976231,0.012464114832604416,-2107743131.535202,,-4.874011859091836,,4.313337337278862,-0.2299234569697387,1,1.180911,1.0898280552273705,33.3852,0.12607100701149673,25.0679,0.5092530269846294,-0.8381531923479162,-2.62910629151581,-66.5559,-0.23298187140016524,8.24,-0.41799748791223906,-14.2503,0.3215640884956153,32.0508,-0.207701242072617,0.15938795027095953,-0.8161581434030327,0.008926690434976231,-0.7616345713349092,0.012464114832604416,-0.5627713282832012,-0.32560315983662386,-4.874011859091836,,True,True,False,True,True,True,False,True,False,True,7,6.996743968401634,-3.7840085836425605,B,方案A_传统规则,traditional_score
600276.SH,20150331,20141231,4.9516,4.9516,20.1381,20.1381,38.1662,19.6387,-1.0813,21.2092,20.9431,21.2092,21.01,21.0763,1624178664.7,4.6753,8.7707,1.0961,1.046,0.2113,88.821,377245319.87,21.1068,1496551393.69,22.4098,22.77,1.01,5.272,0.8504,82.3783,1,2014-12-31,2015-03-31,2014,,,,,,,,,,,,0.1,0.3,1496551393.69,,0.0,,0.22409800000000002,82.3783,21.1068,,8.7707,21.01,56.723600000000005,88.821,0.09900990099009901,,,,,,,,,1,0.22409800000000002,0.2684910173195698,82.3783,2.6958953519169113,21.1068,0.3251114465031693,,0.15613213626662883,-8.7707,2.325774571618218,21.01,0.9823273740853044,-56.723600000000005,-1.9573452445024004,88.821,-0.17616583351946447,0.09900990099009901,-1.1758336577267707,,-0.22702387477601232,,-0.24778583161384113,0.2699615868701193,,,True,True,False,True,True,False,True,True,False,False,6,6.002699615868702,7.082459389123544,B,方案A_传统规则,traditional_score
600309.SH,20150317,20141231,10.2151,10.2151,9.1432,9.1432,3.171,6.1521,1.9663,23.869,24.2389,23.869,24.17,12.4641,28571198840.94,0.9436,68.0572,3.1306,1.8593,0.182,96.9894,456046614.27,14.5667,2456859140.59,-16.3258,-11.71,1.12,4.8994,0.0026,30.8702,1,2014-12-31,2015-03-17,2014,,,,,,,,,,,,0.3,0.0,2456859140.59,,0.0,,-0.16325800000000001,30.8702,14.5667,,68.0572,24.17,11.2894,96.9894,0.26785714285714285,,,,,,,,,1,-0.16325800000000001,-0.06401891895409503,30.8702,-0.005847737208344634,14.5667,0.021078639831589134,,0.15613213626662883,-68.0572,-0.2994601573263799,24.17,1.3288447244308201,-11.2894,0.48043148622722126,96.9894,-0.171628350276045,0.26785714285714285,-0.1700009207634603,,-0.22702387477601232,,-0.24778583161384113,0.0727928359852801,,,False,True,False,True,True,True,True,True,False,False,6,6.0007279283598525,0.3310053689177364,C,方案A_传统规则,traditional_score
600332.SH,20150320,20141231,14.5584,14.5584,6.7678,6.7678,20.9724,6.7302,0.0091,16.3677,15.2737,16.3677,15.29,11.0813,2501712761.64,7.8084,43.9934,1.7855,1.364,0.0937,129.244,274519000.0,6.4396,1112771000.0,21.6752,24.78,0.923,5.9932,0.8597,35.2447,1,2014-12-31,2015-03-20,2014,2014-12-03,22.895263692289316,27.11,129134.065,3500824.5022,2810225.3246,24.805269439100016,3.820206849811339,0.01222960363170216,2967.549,1.4914,0.28,0.0,1112771000.0,1761388646.6000001,0.0,1761388646.6000001,0.216752,35.2447,6.4396,0.18104144037658412,43.9934,15.29,27.7117,129.244,0.30335861321776814,0.01222960363170216,0.05031353743934043,1719595028.745,,-0.023727652574390252,,28.857659917577497,0.26042050903725555,1,0.216752,0.2621851436739664,35.2447,0.2236069532845766,6.4396,-0.3567298069965327,-0.18104144037658412,0.3166256112529344,-43.9934,0.7660964781703521,15.29,0.35508710700418056,-27.7117,-0.400708729844836,129.244,-0.1537111685729946,0.30335861321776814,0.041483381284942236,0.01222960363170216,-0.6216579059147498,0.05031353743934043,-0.39003766066743467,0.0038399456976731324,-0.023727652574390252,,True,True,True,True,True,True,True,True,False,True,9,9.000038399456976,0.9556754159682138,A,方案A_传统规则,traditional_score
600340.SH,20150326,20141231,20.3235,20.3235,27.6632,27.6632,3.5467,6.5221,0.1044,43.0253,42.3078,43.0253,42.12,5.3933,3529911856.55,9.197,84.7353,6.5511,-3.7449,-0.1843,-97.8331,680139936.75,14.1392,3478548324.47,30.3011,29.22,2.67,7.4032,3.3066,35.7677,1,2014-12-31,2015-03-26,2014,,,,,,,,,,,,0.8,1.0,3478548324.47,,0.0,,0.30301100000000003,35.7677,14.1392,,84.7353,42.12,10.1732,-97.8331,0.299625468164794,,,,-18828937272.5253,,,,,1,0.30301100000000003,0.3362306588926027,35.7677,0.2510397577485832,14.1392,0.0012052396003846275,,0.15613213626662883,-84.7353,-1.0379744452808197,42.12,3.2122519806054504,-10.1732,0.5403213134243636,-97.8331,-0.2798507474641218,0.299625468164794,0.019244821361821,,-0.22702387477601232,,-0.24778583161384113,0.24761736443318538,,,True,True,False,True,True,True,False,True,False,False,6,6.0024761736443315,0.20199661453211418,B,方案A_传统规则,traditional_score
600346.SH,20150416,20141231,3.0173,3.0173,-28.0632,-28.0632,5.1099,19.1005,9.4234,-30.9528,-32.6768,-30.9528,-27.37,-3.5677,1513450313.86,0.5769,74.9182,3.987,0.5371,0.178,,-75244339.22,-21.6616,-201853961.27,-1827.723,-810.2223,-0.67,2.2809,0.1668,14.7686,1,2014-12-31,2015-04-16,2014,,,,,,,,,,,,0.0,1.3,-201853961.27,,0.0,,-18.27723,14.7686,-21.6616,,74.9182,-27.37,33.6338,,0.0,,,,,,,,,1,-18.27723,-6.0016960616377055,14.7686,-0.8504214357889412,-21.6616,-1.6630839463582259,,0.15613213626662883,-74.9182,-0.6032685365575522,-27.37,-3.2514210860724613,-33.6338,-0.7184596218392784,,-0.15825142927787736,0.0,-1.765641335946094,,-0.22702387477601232,,-0.24778583161384113,-1.3937200930546692,,,False,False,False,True,False,True,False,False,False,False,2,1.9860627990694533,-1.971699330572335,C,方案A_传统规则,traditional_score
600362.SH,20150326,20141231,57.421,57.421,13.0441,13.0441,0.2751,0.9286,-0.0028,6.3168,3.8414,6.3168,3.84,4.2474,20861695637.0,9.6899,50.6661,2.027,0.5012,0.0087,45.7338,9610178.0,1.4331,1733560208.0,-20.0381,-44.48,0.82,13.2075,-0.0785,3.3238,1,2014-12-31,2015-03-26,2014,2014-03-31,10.295011105416027,12.39,346272.9405,4290321.7328,2571231.5348,102.95011105416026,0.7936455314926245,0.0,2146.305,-0.263,0.2,0.0,1733560208.0,1735519977.7860003,0.0,1735519977.7860003,-0.200381,3.3238,1.4331,0.2250384262112767,50.6661,3.84,1.2009,45.7338,0.24390243902439027,0.0,0.040451977401082806,,,,,,,1,-0.200381,-0.09588564197965099,3.3238,-1.4507330237997733,1.4331,-0.5894694052597499,-0.2250384262112767,0.11939382471113369,-50.6661,0.4706261134865098,3.84,-0.9004900010515648,-1.2009,1.0217310039465999,45.7338,-0.2001004410320572,0.24390243902439027,-0.3127004700887363,0.0,-1.1399455610286808,0.040451977401082806,-0.4350429293480238,-0.31932877558581757,,,False,True,True,True,False,True,False,True,False,True,6,5.996806712244142,-1.4981336735134991,C,方案A_传统规则,traditional_score
600372.SH,20150331,20141231,3.7556,3.7556,10.1371,10.1371,1.5064,16.9493,2.5488,11.9533,9.1711,11.9533,8.86,6.3775,3229576891.89,2.1334,62.7457,2.6843,0.0518,0.0138,13.4365,176631030.82,9.2812,460803487.94,-4.2758,8.15,0.34,2.9319,0.0135,32.5529,1,2014-12-31,2015-03-31,2014,2014-12-31,26.38204987756154,27.69,175916.2938,4871122.1753,4871122.1753,77.59426434576922,8.99827752568694,0.0018952280142008982,3533.705,2.2025,0.05,0.0,460803487.94,91124640.18840002,0.0,91124640.18840002,-0.042758000000000004,32.5529,9.2812,0.23327025136739288,62.7457,8.86,21.0045,13.4365,0.14705882352941177,0.0018952280142008982,0.0018707114481846861,257321519.90900004,,1.8238412725360373,,29.15459466426086,0.1050920910075841,1,-0.042758000000000004,0.03941938410814387,32.5529,0.0824145573835947,9.2812,-0.22463096700357202,-0.23327025136739288,0.08249180628330983,-62.7457,-0.06426438319923089,8.86,-0.35000990651533415,-21.0045,-0.04083321562097559,13.4365,-0.2180413422560045,0.14705882352941177,-0.8896034609438638,0.0018952280142008982,-1.0596262544535993,0.0018707114481846861,-0.6111165154247995,-0.29580002705839376,1.8238412725360373,,False,True,True,True,True,True,False,True,False,True,7,6.997041999729416,-0.5793527066546239,B,方案A_传统规则,traditional_score
600383.SH,20150321,20141231,10.1607,10.1607,31.0041,31.0041,2.1528,2.1505,0.6537,13.1932,11.4833,13.1932,11.52,5.9188,11571835692.68,4.1657,67.4979,3.0767,-0.2118,-0.0208,-13.3163,3187896336.09,10.8773,3479366588.01,10.7685,60.82,0.89,6.9825,-0.1094,28.9272,1,2014-12-31,2015-03-21,2014,2014-09-30,5.545324267672245,8.29,449146.3472,3723423.2183,3723423.2183,55.453242676722446,0.8672699824323186,0.0,2450.988,0.1303,0.13,0.0,3479366588.01,-951291963.3695999,0.0,-951291963.3695999,0.10768499999999999,28.9272,10.8773,0.11992736471524933,67.4979,11.52,4.957,-13.3163,0.14606741573033707,0.0,-0.025548854040930928,,,,,,,1,0.10768499999999999,0.16856103246990656,28.9272,-0.1077634906950851,10.8773,-0.1504322907251498,-0.11992736471524933,0.5905907044714631,-67.4979,-0.27469408437724824,11.52,-0.0583212508447417,-4.957,0.8201970674341591,-13.3163,-0.23290231646326076,0.14606741573033707,-0.8955093342584856,0.0,-1.1399455610286808,-0.025548854040930928,-0.7362513731101246,-0.18331553610247708,,,True,True,True,True,True,True,False,True,False,False,7,6.998166844638975,2.1071646290983526,B,方案A_传统规则,traditional_score
600406.SH,20150328,20141231,3.667,3.667,-6.9826,-6.9826,4.082,6.4779,0.1131,19.4117,19.0909,19.4117,19.08,10.4539,588182103.59,15.1073,51.214,2.0498,0.6972,0.1901,135.6682,615377672.75,14.6105,1261854230.57,-19.8249,7.85,0.53,2.9426,0.4038,27.1992,1,2014-12-31,2015-03-28,2014,2014-12-31,7.104272722974357,14.55,242895.3351,3534127.1257,3209371.4909,13.40428815655539,2.414284212252551,0.022521657914761548,3533.705,2.2025,0.16,0.0,1261854230.57,1693466276.3172002,0.0,1693466276.3172002,-0.198249,27.1992,14.6105,0.040146705547890994,51.214,19.08,10.672999999999998,135.6682,0.3018867924528302,0.022521657914761548,0.04791752577326367,1143439250.8401,-3054857832.4015007,-0.32479361010556995,-0.9346360922806866,8.189627890116471,0.15277498618995966,1,-0.198249,-0.0940555136632303,27.1992,-0.1984018962664115,14.6105,0.02311479171492654,-0.040146705547890994,0.948235248535956,-51.214,0.44636483801926613,19.08,0.7706886126400997,-10.672999999999998,0.5135044923948603,135.6682,-0.15014257498644454,0.3018867924528302,0.03271566028489947,0.022521657914761548,-0.18548312533196307,0.04791752577326367,-0.40097235541910436,0.15505165253844133,-0.32479361010556995,-0.9346360922806866,False,True,True,True,True,True,True,True,False,True,8,8.001550516525384,5.166283160342553,A,方案A_传统规则,traditional_score
600436.SH,20150417,20141231,9.0367,9.0367,4.1552,4.1552,8.8613,9.6036,-0.7811,16.2089,14.0929,16.2089,14.6,14.6802,324262393.33,4.5236,18.148,1.2217,1.644,0.1819,52.0514,87666781.87,30.119,381543084.68,2.1082,-5.51,2.73,18.0778,0.4155,49.9159,1,2014-12-31,2015-04-17,2014,,,,,,,,,,,,0.9,1.5,381543084.68,,0.0,,0.021082,49.9159,30.119,,18.148,14.6,17.6838,52.0514,0.32967032967032966,,,,,,,,,1,0.021082,0.0942202245022794,49.9159,0.9931521939200195,30.119,0.7440659671199206,,0.15613213626662883,-18.148,1.9105432183804287,14.6,0.27942350835278634,-17.6838,0.13733928856604324,52.0514,-0.19659106292390546,0.32967032967032966,0.19822379043253216,,-0.22702387477601232,,-0.24778583161384113,0.34924541438426177,,,True,True,False,True,True,True,True,True,False,False,7,7.003492454143843,0.201940996280854,B,方案A_传统规则,traditional_score
600438.SH,20150331,20141231,18.8578,18.8578,1.4422,1.4422,4.4273,3.6083,0.7021,14.3356,13.4696,14.3356,13.42,9.0556,2151801238.67,7.4309,61.151,2.5741,0.7094,0.0376,154.5969,7971.77,2.1888,309401973.69,7.6581,7.33,0.403,2.8507,0.472,11.3424,1,2014-12-31,2015-03-31,2014,,,,,,,,,,,,0.2,0.0,309401973.69,,0.0,,0.076581,11.3424,2.1888,,61.151,13.42,8.737699999999998,154.5969,0.49627791563275436,,,,,,,,,1,0.076581,0.1418610741425383,11.3424,-1.030135154057737,2.1888,-0.5543388121492908,,0.15613213626662883,-61.151,0.0063496996399979334,13.42,0.1500277889199672,-8.737699999999998,0.6173432153608427,154.5969,-0.13962782802624257,0.49627791563275436,1.1907147682797952,,-0.22702387477601232,,-0.24778583161384113,0.0057742892715133025,,,True,True,False,True,True,True,True,True,False,False,7,7.000057742892715,-0.006726804727166918,B,方案A_传统规则,traditional_score
600489.SH,20150425,20141231,11.3994,11.3994,10.0358,10.0358,0.1673,4.7271,0.8129,0.8474,0.5139,0.8474,0.51,2.9592,13637914645.1,2.7982,56.4217,2.2947,0.2758,0.0242,186.5827,-323095675.2,0.8696,51154536.62,-80.4342,-87.14,0.03,3.3744,0.0541,8.6468,1,2014-12-31,2015-04-25,2014,2014-03-31,6.678342450217185,8.0,294322.8797,2354583.0376,2354583.0376,166.95856125542963,1.9438083797238364,0.0,2146.305,-0.263,0.01,0.0,51154536.62,811742502.2126,0.0,811742502.2126,-0.804342,8.6468,0.8696,0.5984136149680078,56.4217,0.51,5.7073,186.5827,0.33333333333333337,0.0,0.034475,,,,,,,1,-0.804342,-0.614331293064903,8.6468,-1.171526870526526,0.8696,-0.615665103576203,-0.5984136149680078,-1.5543902796264015,-56.4217,0.215765377806152,0.51,-1.2656491075865546,-5.7073,0.7799396428274437,186.5827,-0.121859962651461,0.33333333333333337,0.2200445140589616,0.0,-1.1399455610286808,0.034475,-0.4623201018024814,-0.5209035222882413,,,False,True,False,True,False,True,True,True,False,True,6,5.994790964777118,-1.5317766566902034,C,方案A_传统规则,traditional_score
600518.SH,20150410,20141231,7.2539,7.2539,19.3915,19.3915,2.6736,3.6547,2.7271,15.9053,15.7484,15.9053,17.56,12.5098,5289627068.77,3.0552,40.0318,1.6676,0.5149,0.071,42.4616,781339261.89,14.3323,2263323931.22,21.6012,22.14,1.04,6.2529,0.6843,26.2143,1,2014-12-31,2015-04-10,2014,2014-12-31,7.057788370946709,15.72,219871.4483,3456379.1673,3456379.1673,6.786334972064143,1.1287224121522348,0.04533998232608896,3533.705,2.2025,0.32,1.0,2263323931.22,1132118087.2967,0.0,1132118087.2967,0.21601199999999998,26.2143,14.3323,0.23071872736245586,40.0318,17.56,9.0554,42.4616,0.3076923076923077,0.04533998232608896,0.03275445292598121,155898017.1262002,391094894.7374997,-0.8622952685982984,-0.2983344742526076,15.32086278865172,1.1707739001809467,1,0.21601199999999998,0.2615499208999742,26.2143,-0.25006264027520747,14.3323,0.01018197313171931,-0.23071872736245586,0.09392989978791538,-40.0318,0.9415180311746099,17.56,0.6040093808283327,-9.0554,0.6002969887880669,42.4616,-0.20191812291212152,0.3076923076923077,0.06729944867395722,0.04533998232608896,0.7815519650056139,0.03275445292598121,-0.4701721741970534,0.22165315190052795,-0.8622952685982984,-0.2983344742526076,True,True,True,True,True,True,False,True,False,True,8,8.002216531519005,-0.7286847708531924,A,方案A_传统规则,traditional_score
600519.SH,20150421,20141231,28.2113,27.648,2.109,3.6904,5.1983,10.4866,-0.3823,31.9612,32.3174,31.9612,31.96,35.8672,13797793075.53,2.8287,16.0333,1.1909,11.0618,0.4001,57.153,4729415974.48,51.5279,15520833325.69,1.4083,0.45,13.44,46.7868,2.6318,92.5934,1,2014-12-31,2015-04-21,2014,2014-12-31,142.58630638151595,189.62,114199.8,21654566.076,21654566.076,10.609100177196128,3.04757552090581,0.030676157556789194,3533.705,2.2025,4.374,0.1,15520833325.69,12632553476.4,0.0,12632553476.4,0.014083000000000002,92.5934,51.5279,0.21684311955488705,16.0333,31.96,15.302599999999998,57.153,0.3254464285714286,0.030676157556789194,0.05833667334669339,14922148042.68,22091304000.230003,0.1812455866945188,0.20478643456286538,183.67776045375305,0.2881865384905149,1,0.014083000000000002,0.0882122188331291,92.5934,3.2142137870998977,51.5279,1.7393119044528658,-0.21684311955488705,0.15613213626662883,-16.0333,2.004183151270701,31.96,2.1830757874661266,-15.302599999999998,0.26510282245050437,57.153,-0.19375716344363653,0.3254464285714286,0.17306176850080612,0.030676157556789194,0.16010260462073012,0.05833667334669339,-0.35342242070839275,0.8578378724372147,0.1812455866945188,0.20478643456286538,True,True,True,True,True,True,True,True,False,True,9,9.008578378724373,0.13071251091790279,A,方案A_传统规则,traditional_score
600547.SH,20150327,20141231,32.1799,32.1799,-0.809,-0.809,0.0779,3.8292,0.8599,9.4081,9.1995,9.4081,9.2,6.9215,10765189972.78,4.4308,56.2968,2.2882,1.7449,0.0542,218.2236,224479987.58,1.8627,813348511.31,-26.1939,-28.29,0.58,6.4706,-0.3051,7.204,1,2014-12-31,2015-03-27,2014,2014-12-31,9.787927931980748,19.85,142307.2408,2824798.7299,2824798.7299,16.875737813759912,1.5126770209842593,0.010216666969243138,3533.705,2.2025,0.1,0.0,813348511.31,2483119044.7191997,0.0,2483119044.7191997,-0.261939,7.204,1.8627,0.5109238373651998,56.2968,9.2,4.767,218.2236,0.1724137931034483,0.010216666969243138,0.08790428211524663,1215764425.7532003,-3972978506.885601,-0.5103881836278681,-0.8666650605327543,10.388051644248504,0.061312641085855546,1,-0.261939,-0.14872759268425928,7.204,-1.2472057429561034,1.8627,-0.5694983813081114,-0.5109238373651998,-1.1621869317520543,-56.2968,0.22129600986648934,9.2,-0.31272639413638625,-4.767,0.8303915372132822,218.2236,-0.10428368656842017,0.1724137931034483,-0.7385624480124446,0.010216666969243138,-0.7069656766403936,0.08790428211524663,-0.21848452328558357,-0.3779048936603623,-0.5103881836278681,-0.8666650605327543,False,True,False,True,True,True,True,True,False,True,7,6.996220951063396,-0.7643786154086664,B,方案A_传统规则,traditional_score
600549.SH,20150327,20141231,12.1911,12.1911,2.7065,2.7065,1.9121,7.6489,2.4756,7.6077,5.6263,7.6077,7.59,9.6283,5833003154.11,1.8361,47.5047,1.9049,-0.0527,-0.0043,-3.6174,182369385.36,9.2017,326229831.28,-4.0102,-12.93,0.6468,8.9383,0.4117,31.6799,1,2014-12-31,2015-03-27,2014,2014-03-31,12.29794383220761,23.46,68198.0,1599925.08,1599925.08,273.28764071572465,1.992279651407402,0.0,2146.305,-0.263,0.2,0.3,326229831.28,-35940346.0,0.0,-35940346.0,-0.040102,31.6799,9.2017,0.5023350293873985,47.5047,7.59,12.0366,-3.6174,0.30921459492888065,0.0,-0.002246376811594203,,,,,,,1,-0.040102,0.041699318821283346,31.6799,0.036623279568914056,9.2017,-0.2283267221342872,-0.5023350293873985,-1.1236846137048377,-47.5047,0.6106144257006808,7.59,-0.4892747909896395,-12.0366,0.44034039244321777,-3.6174,-0.22751465226591477,0.30921459492888065,0.07636780134987577,0.0,-1.1399455610286808,-0.002246376811594203,-0.6299056991436247,-0.23936425648936482,,,False,True,False,True,False,True,False,True,False,False,4,3.997606357435106,-0.6268156932641581,C,方案A_传统规则,traditional_score
