signal_date,industry,mom_mid,pb,mom_short,flow,fwd_date,fwd_return,mom_mid_z,pb_z,mom_short_z,flow_z,industry_name,score
2024-07-31,801200.SI,-0.1323547414224825,1.26,0.00186329816625741,0.004176819374093721,2024-08-30,-0.03638858960545899,-0.38485007303572705,-0.6025025361454798,0.3470972109444913,-0.5590490990203834,商贸零售,0.017667978169460835
2024-07-31,801210.SI,-0.1576196340354078,2.3,-0.00019714023447359175,0.002898612801465133,2024-08-30,-0.02850932595554856,-0.7839349268463203,0.7362074407897556,0.29157786382104106,-0.6705943128544553,社会服务,-0.40894854182217366
2024-07-31,801230.SI,-0.14496163867326617,1.06,0.03610640738515314,0.0005664864130362427,2024-08-30,-0.02459405314213403,-0.5839889264405598,-0.8599467624791789,1.2697916562798142,-0.8741119149822697,综合,0.24743925990025661
2024-07-31,801710.SI,-0.13281032635722945,1.0,-0.03055951488790598,0.0022857650308979274,2024-08-30,-0.07133185125303154,-0.3920465036664585,-0.9371800303792887,-0.5265486170667684,-0.7240756804827508,建筑材料,-0.22634214576060374
2024-07-31,801720.SI,-0.07919100687633385,0.67,-0.02043752938073995,0.006212570157530181,2024-08-30,-0.06244549918358511,0.45492556165351605,-1.3619630038298924,-0.2538076184756387,-0.3813952977382318,建筑装饰,0.25141564379111137
2024-07-31,801730.SI,-0.1266010630999327,1.99,0.026289593870376216,0.024897891688895155,2024-08-30,-0.037513212786049244,-0.293964831312861,0.33716888997252215,1.005273640609113,1.2492160841828353,电力设备,0.41477787767684404
2024-07-31,801740.SI,-0.016928042528953857,2.71,0.07301182048774013,0.010930404565020457,2024-08-30,-0.0890487152944085,1.4384328500112822,1.2639681047738391,2.2642229579144204,0.030315813037098967,国防军工,0.8679864851129753
2024-07-31,801750.SI,-0.13590752165581932,2.56,0.010898311209463163,0.024992101402947692,2024-08-30,-0.06954703480040614,-0.4409698753940805,1.070884935023565,0.590549296302965,1.257437480414296,计算机,0.09206437863390554
2024-07-31,801760.SI,-0.17768963140998706,1.82,-0.020088928056401167,0.00807759574730809,2024-08-30,-0.016474195196729657,-1.1009610900256284,0.11834129758887797,-0.2444144146182495,-0.21864016670336578,传媒,-0.451938286247098
2024-07-31,801770.SI,-0.04414694690771326,2.22,-0.01891607615040669,0.013423556288138919,2024-08-30,-0.062015470764867464,1.008482379162082,0.6332297502562765,-0.21281144504138386,0.2478856081165689,通信,0.13131792000475467
