date,portfolio_value,action,holding,cash,market_value,cum_return,market_cum_return,peak,drawdown
2023-04-28,943125.0764740001,hold,招商银行,6.676474000097869,1063952.9858079185,-0.056874923525999876,0.06395298580791842,1001508.5964740001,-0.05829557550035038
2023-05-04,958001.6464740002,hold,招商银行,6.676474000097869,1072656.0295953625,-0.04199835352599979,0.07265602959536244,1001508.5964740001,-0.04344141443535719
2023-05-05,973720.2864740001,hold,招商银行,6.676474000097869,1067547.7164134628,-0.026279713525999893,0.0675477164134628,1001508.5964740001,-0.027746451800647585
2023-05-08,999263.0764740001,hold,招商银行,6.676474000097869,1086917.1680993894,-0.0007369235259998552,0.08691716809938943,1001508.5964740001,-0.0022421375192442634
2023-05-09,982140.9864740002,hold,招商银行,6.676474000097869,1074964.965767428,-0.017859013525999834,0.07496496576742806,1001508.5964740001,-0.019338436103481595
2023-05-10,965580.2764740001,hold,招商银行,6.676474000097869,1062632.6789896158,-0.03441972352599998,0.06263267898961566,1001508.5964740001,-0.03587420030790798
2023-05-11,966983.7264740001,hold,招商银行,6.676474000097869,1059559.4119499421,-0.033016273525999895,0.059559411949942076,1001508.5964740001,-0.034472864358380255
2023-05-12,955475.4364740001,hold,招商银行,6.676474000097869,1047653.1834441465,-0.04452456352599987,0.047653183444146485,1001508.5964740001,-0.04596381914450705
2023-05-15,974000.9764740001,hold,招商银行,6.676474000097869,1059938.9521374053,-0.02599902352599981,0.05993895213740519,1001508.5964740001,-0.027466184610741993
2023-05-16,977369.256474,hold,招商银行,6.676474000097869,1053616.1743860221,-0.02263074352599992,0.053616174386022175,1001508.5964740001,-0.024102978331875715
2023-05-17,968387.1764740001,hold,招商银行,6.676474000097869,1051453.4196138685,-0.03161282352599992,0.05145341961386851,1001508.5964740001,-0.03307152840885265
2023-05-18,966983.7264740001,hold,招商银行,6.676474000097869,1055643.5368804212,-0.033016273525999895,0.05564353688042112,1001508.5964740001,-0.034472864358380255
2023-05-19,952949.2264740001,hold,招商银行,6.676474000097869,1051232.4186932396,-0.047050773525999845,0.05123241869323958,1001508.5964740001,-0.048486223853656786
2023-05-22,959966.4764740001,hold,招商银行,6.676474000097869,1055371.3116409443,-0.04003352352599987,0.05537131164094444,1001508.5964740001,-0.04147954410601852
2023-05-23,943125.0764740001,hold,招商银行,6.676474000097869,1039289.5647994676,-0.056874923525999876,0.03928956479946755,1001508.5964740001,-0.05829557550035038
2023-05-24,924318.8464740001,hold,招商银行,6.676474000097869,1026006.9068310318,-0.07568115352599991,0.026006906831031795,1001508.5964740001,-0.07707347722402091
2023-05-25,910003.6564740002,hold,招商银行,6.676474000097869,1024889.9285433557,-0.08999634352599983,0.0248899285433557,1001508.5964740001,-0.09136710390920291
2023-05-26,918985.7364740002,hold,招商银行,6.676474000097869,1028489.4934439914,-0.08101426352599983,0.02848949344399143,1001508.5964740001,-0.08239855383222598
2023-05-29,917582.2864740001,hold,招商银行,6.676474000097869,1031353.1249587804,-0.08241771352599991,0.0313531249587804,1001508.5964740001,-0.0837998897817537
2023-05-30,916178.8364740001,hold,招商银行,6.676474000097869,1032238.3132036701,-0.08382116352599989,0.0322383132036701,1001508.5964740001,-0.0852012257312813
2023-05-31,906635.376474,hold,招商银行,6.676474000097869,1025947.678712364,-0.09336462352599995,0.02594767871236403,1001508.5964740001,-0.09473031018806943
2023-06-01,899898.8164740001,hold,招商银行,6.676474000097869,1025970.1213670593,-0.10010118352599984,0.02597012136705934,1001508.5964740001,-0.1014567227458021
2023-06-02,928248.506474,hold,招商银行,6.676474000097869,1034112.8991671053,-0.07175149352599997,0.03411289916710536,1001508.5964740001,-0.07314973656534357
2023-06-05,927406.4364740001,hold,招商银行,6.676474000097869,1034872.4277548214,-0.07259356352599988,0.034872427754821356,1001508.5964740001,-0.07399053813506011
2023-06-06,928248.506474,hold,招商银行,6.676474000097869,1022994.5967307872,-0.07175149352599997,0.022994596730787187,1001508.5964740001,-0.07314973656534357
2023-06-07,934704.376474,hold,招商银行,6.676474000097869,1023768.8202949726,-0.06529562352599994,0.023768820294972626,1001508.5964740001,-0.06670359119751637
2023-06-08,956598.196474,hold,招商银行,6.676474000097869,1028835.8018546022,-0.04340180352599998,0.028835801854602217,1001508.5964740001,-0.044842750384885034
2023-06-09,947054.7364740002,hold,招商银行,6.676474000097869,1034540.9103662781,-0.05294526352599982,0.034540910366278155,1001508.5964740001,-0.05437183484167292
2023-06-12,946774.046474,hold,招商银行,6.676474000097869,1033717.5114559986,-0.053225953526000014,0.03371751145599866,1001508.5964740001,-0.05465210203157863
2023-06-13,946774.046474,hold,招商银行,6.676474000097869,1035266.9830707469,-0.053225953526000014,0.03526698307074683,1001508.5964740001,-0.05465210203157863
2023-06-14,937230.5864740001,hold,招商银行,6.676474000097869,1033767.1670300819,-0.06276941352599985,0.03376716703008187,1001508.5964740001,-0.06418118648836652
2023-06-15,946493.356474,hold,招商银行,6.676474000097869,1041446.460790153,-0.053506643525999986,0.04144646079015302,1001508.5964740001,-0.054932369221484104
2023-06-16,952387.8464740001,hold,招商银行,6.676474000097869,1047964.4352115456,-0.0476121535259999,0.047964435211545586,1001508.5964740001,-0.04904675823346785
2023-06-19,942563.696474,hold,招商银行,6.676474000097869,1042352.6830209695,-0.05743630352600004,0.042352683020969506,1001508.5964740001,-0.058856109880161565
2023-06-20,931616.7864740001,hold,招商银行,6.676474000097869,1037409.2481153612,-0.06838321352599996,0.03740924811536117,1001508.5964740001,-0.06978653028647717
2023-06-21,931055.4064740002,hold,招商银行,6.676474000097869,1023814.4099387472,-0.0689445935259998,0.023814409938747172,1001508.5964740001,-0.07034706466628812
2023-06-26,915336.7664740001,hold,招商银行,6.676474000097869,1008676.9193848317,-0.08466323352599991,0.008676919384831727,1001508.5964740001,-0.08604202730099797
2023-06-27,921231.256474,hold,招商银行,6.676474000097869,1021106.4363228573,-0.07876874352599994,0.021106436322857247,1001508.5964740001,-0.08015641631298183
2023-06-28,927687.126474,hold,招商银行,6.676474000097869,1021085.0181545388,-0.07231287352599991,0.02108501815453878,1001508.5964740001,-0.07371027094515463
2023-06-29,917301.5964740001,hold,招商银行,6.676474000097869,1018845.6830257077,-0.08269840352599989,0.01884568302570777,1001508.5964740001,-0.08408015697165917
2023-06-30,919547.116474,hold,招商银行,6.676474000097869,1025146.6264111819,-0.080452883526,0.025146626411181927,1001508.5964740001,-0.08183801945241503
2023-07-03,946493.356474,hold,招商银行,6.676474000097869,1038565.0608397638,-0.053506643525999986,0.038565060839763854,1001508.5964740001,-0.054932369221484104
2023-07-04,940598.866474,hold,招商银行,6.676474000097869,1039005.0137082681,-0.05940113352599996,0.03900501370826803,1001508.5964740001,-0.06081798020950024
2023-07-05,927125.7464740002,hold,招商银行,6.676474000097869,1031832.8727199895,-0.07287425352599985,0.03183287271998947,1001508.5964740001,-0.07427080532496558
2023-07-06,914494.696474,hold,招商银行,6.676474000097869,1026271.160285888,-0.08550530352600005,0.02627116028588805,1001508.5964740001,-0.08688282887071462
2023-07-07,906916.0664740001,hold,招商银行,6.676474000097869,1023400.8055792503,-0.09308393352599986,0.023400805579250283,1001508.5964740001,-0.09445004299816384
2023-07-10,910845.7264740001,hold,招商银行,6.676474000097869,1025669.5946914189,-0.0891542735259998,0.02566959469141894,1001508.5964740001,-0.09052630233948637
2023-07-11,918143.6664740001,hold,招商银行,6.676474000097869,1031326.9365257693,-0.08185633352599997,0.031326936525769344,1001508.5964740001,-0.08323935540194263
2023-07-12,931897.4764740001,hold,招商银行,6.676474000097869,1023248.5733066745,-0.06810252352599988,0.023248573306674514,1001508.5964740001,-0.06950626309657158
2023-07-13,894004.3264740001,hold,招商银行,6.676474000097869,1036165.5216537362,-0.10599567352599992,0.03616552165373621,1001508.5964740001,-0.10734233373381824
2023-07-14,896249.8464740001,hold,招商银行,6.676474000097869,1036556.4912673421,-0.10375015352599981,0.03655649126734217,1001508.5964740001,-0.10510019621457398
2023-07-17,888390.5264740001,hold,招商银行,6.676474000097869,1027569.3766166875,-0.11160947352599992,0.02756937661668757,1001508.5964740001,-0.11294767753192889
2023-07-18,883057.4164740001,hold,招商银行,6.676474000097869,1023788.4776273305,-0.11694258352599995,0.023788477627330495,1001508.5964740001,-0.11827275414013395
2023-07-19,886425.696474,hold,招商银行,6.676474000097869,1024113.6560064163,-0.11357430352599995,0.02411365600641635,1001508.5964740001,-0.11490954786126768
2023-07-20,889513.2864740001,hold,招商银行,6.676474000097869,1014728.7845199085,-0.11048671352599992,0.014728784519908444,1001508.5964740001,-0.11182660877230677
2023-07-21,892600.8764740002,hold,招商银行,6.676474000097869,1014159.9384591033,-0.10739912352599978,0.01415993845910335,1001508.5964740001,-0.10874366968334584
2023-07-24,882776.726474,hold,招商银行,6.676474000097869,1013012.385656115,-0.11722327352599993,0.013012385656115066,1001508.5964740001,-0.11855302133003955
2023-07-25,933862.3064740002,hold,招商银行,6.676474000097869,1034577.9839670444,-0.06613769352599974,0.03457798396704437,1001508.5964740001,-0.0675443927672328
2023-07-26,936107.8264740001,hold,招商银行,6.676474000097869,1031858.8050314063,-0.06389217352599985,0.03185880503140637,1001508.5964740001,-0.06530225524798865
2023-07-27,944809.216474,hold,招商银行,6.676474000097869,1029823.5988131838,-0.05519078352599993,0.02982359881318386,1001508.5964740001,-0.0566139723609173
2023-07-28,985228.5764740001,hold,招商银行,6.676474000097869,1048794.1411160831,-0.014771423525999916,0.048794141116083045,1001508.5964740001,-0.01625549701452079
2023-07-31,998140.3164740001,hold,招商银行,6.676474000097869,1053632.9503504448,-0.0018596835259998556,0.053632950350444686,1001508.5964740001,-0.003363206278866395
2023-08-01,982140.9864740002,hold,招商银行,6.676474000097869,1053603.9765950965,-0.017859013525999834,0.053603976595096414,1001508.5964740001,-0.019338436103481595
2023-08-02,955194.7464740002,hold,招商银行,6.676474000097869,1044236.6494377939,-0.044805253525999844,0.04423664943779393,1001508.5964740001,-0.04624408633441252
2023-08-03,973439.5964740001,hold,招商银行,6.676474000097869,1050246.6386922125,-0.026560403525999865,0.050246638692212464,1001508.5964740001,-0.02802671899055306
2023-08-04,979053.3964740002,hold,招商银行,6.676474000097869,1052686.7091205283,-0.020946603525999863,0.05268670912052831,1001508.5964740001,-0.0224213751924424
2023-08-07,968387.1764740001,hold,招商银行,6.676474000097869,1046522.7907879722,-0.03161282352599992,0.04652279078797217,1001508.5964740001,-0.03307152840885265
2023-08-08,958563.0264740001,hold,招商银行,6.676474000097869,1043893.8626991041,-0.041436973525999954,0.043893862699104114,1001508.5964740001,-0.042880880055546244
2023-08-09,954914.0564740002,hold,招商银行,6.676474000097869,1038728.8826144789,-0.045085943525999816,0.03872888261447893,1001508.5964740001,-0.046524353524317996
2023-08-10,958282.3364740001,hold,招商银行,6.676474000097869,1041953.773637942,-0.041717663525999926,0.04195377363794206,1001508.5964740001,-0.04316114724545172
2023-08-11,930494.0264740001,hold,招商银行,6.676474000097869,1021044.1027298592,-0.06950597352599996,0.021044102729859127,1001508.5964740001,-0.0709075990460993
2023-08-14,911126.4164740001,hold,招商银行,6.676474000097869,1017579.802046181,-0.08887358352599994,0.017579802046181037,1001508.5964740001,-0.0902460351495809
2023-08-15,908319.5164740001,hold,招商银行,6.676474000097869,1016859.0118495937,-0.09168048352599989,0.016859011849593708,1001508.5964740001,-0.09304870704863623
2023-08-16,897372.606474,hold,招商银行,6.676474000097869,1008519.660725969,-0.10262739352599992,0.008519660725968992,1001508.5964740001,-0.10397912745495196
2023-08-17,892320.1864740001,hold,招商银行,6.676474000097869,1012877.4415911504,-0.10767981352599987,0.01287744159115034,1001508.5964740001,-0.10902393687325143
2023-08-18,894846.3964740001,hold,招商银行,6.676474000097869,1002700.994302447,-0.1051536035259999,0.0027009943024469685,1001508.5964740001,-0.1065015321641017
2023-08-21,873794.6464740001,hold,招商银行,6.676474000097869,990222.9743375127,-0.12620535352599993,-0.009777025662487282,1001508.5964740001,-0.12752157140701648
2023-08-22,879127.756474,hold,招商银行,6.676474000097869,998981.0842677183,-0.1208722435259999,-0.0010189157322817444,1001508.5964740001,-0.12219649479881142
2023-08-23,865935.3264740001,hold,招商银行,6.676474000097869,985556.5669512731,-0.13406467352599993,-0.014443433048726861,1001508.5964740001,-0.1353690527243713
2023-08-24,871829.8164740001,hold,招商银行,6.676474000097869,986786.526877208,-0.12817018352599985,-0.013213473122791974,1001508.5964740001,-0.12948344173635515
2023-08-25,885864.3164740001,hold,招商银行,6.676474000097869,980969.6212896466,-0.1141356835259999,-0.0190303787103534,1001508.5964740001,-0.11547008224107863
2023-08-28,905512.616474,hold,招商银行,6.676474000097869,992034.5864039644,-0.09448738352599995,-0.007965413596035531,1001508.5964740001,-0.09585137894769157
2023-08-29,899337.4364740001,hold,招商银行,6.676474000097869,1003960.3761965202,-0.10066256352599989,0.003960376196520121,1001508.5964740001,-0.10201725712561317
2023-08-30,888671.2164740001,hold,招商银行,6.676474000097869,1004360.822309113,-0.11132878352599984,0.004360822309112944,1001508.5964740001,-0.11266741034202331
2023-08-31,885583.6264740002,hold,招商银行,6.676474000097869,998834.6467462122,-0.11441637352599987,-0.0011653532537878597,1001508.5964740001,-0.11575034943098411
