date,stock_value,market_value,stock_cum_return,market_cum_return
2024-05-10,845882.3529411764,941774.0443828721,-0.15411764705882358,-0.058225955617127956
2024-05-13,818009.0497737557,941366.5382661062,-0.18199095022624434,-0.05863346173389383
2024-05-14,823212.6696832579,939402.6536755168,-0.1767873303167421,-0.060597346324483214
2024-05-15,818190.0452488688,931442.2333492945,-0.18180995475113126,-0.06855776665070545
2024-05-16,838823.5294117646,935116.3900814798,-0.16117647058823537,-0.06488360991852016
2024-05-17,859049.7737556561,944777.5524957605,-0.14095022624434395,-0.05522244750423955
2024-05-20,872126.6968325792,948115.0491695534,-0.12787330316742074,-0.05188495083044653
2024-05-21,867285.0678733031,944312.9944951482,-0.13271493212669694,-0.05568700550485184
2024-05-22,846199.0950226244,946442.4605550185,-0.15380090497737564,-0.05355753944498154
2024-05-23,830995.4751131223,935484.3631729243,-0.16900452488687778,-0.06451563682707573
2024-05-24,820361.9909502263,925128.1233498204,-0.17963800904977367,-0.07487187665017958
2024-05-27,817737.556561086,933921.5885176159,-0.18226244343891407,-0.06607841148238403
2024-05-28,816063.3484162895,927105.2883654203,-0.18393665158371042,-0.07289471163457972
2024-05-29,810000.0,928222.6678770947,-0.19000000000000006,-0.07177733212290527
2024-05-30,787782.8054298642,923288.0523927922,-0.21221719457013577,-0.07671194760720779
2024-05-31,791176.4705882353,919592.2924934234,-0.20882352941176474,-0.08040770750657655
2024-06-03,788371.0407239819,921858.8526118653,-0.2116289592760181,-0.07814114738813471
2024-06-04,794208.1447963802,928774.7174204267,-0.20579185520361987,-0.07122528257957328
2024-06-05,778190.0452488686,923411.737588974,-0.2218099547511313,-0.07658826241102601
2024-06-06,764615.3846153846,922757.1693295544,-0.23538461538461541,-0.07724283067044557
2024-06-07,751945.701357466,918099.7473970688,-0.24805429864253392,-0.08190025260293121
2024-06-11,721312.2171945702,910075.6991931846,-0.27868778280542983,-0.08992430080681535
2024-06-12,716289.592760181,910395.6110173275,-0.283710407239819,-0.08960438898267253
2024-06-13,705384.6153846153,905773.9460512145,-0.2946153846153847,-0.09422605394878547
2024-06-14,705882.3529411765,909730.4595178609,-0.2941176470588235,-0.09026954048213909
2024-06-17,711493.2126696834,908360.1611190409,-0.28850678733031665,-0.09163983888095906
2024-06-18,697647.0588235294,910772.6261002684,-0.3023529411764706,-0.08922737389973157
2024-06-19,693800.9049773756,906446.5469186754,-0.3061990950226243,-0.09355345308132457
2024-06-20,685791.8552036199,899904.6403834297,-0.31420814479638004,-0.10009535961657023
2024-06-21,679140.2714932127,897936.4916718506,-0.32085972850678735,-0.10206350832814948
2024-06-24,676470.5882352942,893104.7802157733,-0.32352941176470584,-0.10689521978422678
2024-06-25,680497.737556561,888247.8179709427,-0.31950226244343893,-0.11175218202905735
2024-06-26,675656.1085972851,893992.1797562294,-0.3243438914027149,-0.10600782024377065
2024-06-27,670497.7375565611,887275.5983852544,-0.32950226244343883,-0.11272440161474562
2024-06-28,649276.0180995476,889212.3056264023,-0.3507239819004524,-0.1107876943735977
2024-07-01,647058.8235294118,893457.3408217119,-0.3529411764705882,-0.10654265917828809
2024-07-02,651538.4615384616,891814.112992065,-0.3484615384615384,-0.10818588700793497
2024-07-03,645294.1176470589,889663.6602644315,-0.3547058823529411,-0.11033633973556856
2024-07-04,631266.9683257918,885142.3305789595,-0.36873303167420823,-0.11485766942104048
2024-07-05,621583.7104072399,881352.8370802413,-0.3784162895927602,-0.11864716291975874
2024-07-08,607737.556561086,873826.3809709029,-0.39226244343891403,-0.12617361902909718
2024-07-09,615158.3710407239,883600.645341318,-0.3848416289592761,-0.11639935465868201
2024-07-10,604072.3981900453,880814.7358362919,-0.3959276018099548,-0.11918526416370812
2024-07-11,619230.7692307692,890885.0740532681,-0.38076923076923075,-0.10911492594673189
2024-07-12,619366.5158371041,891972.2707808276,-0.380633484162896,-0.10802772921917236
2024-07-15,625791.8552036199,892960.0312894006,-0.3742081447963801,-0.1070399687105994
2024-07-16,622488.6877828054,898620.5234660615,-0.3775113122171946,-0.10137947653393853
2024-07-17,640361.9909502263,899468.4413561476,-0.3596380090497737,-0.10053155864385233
2024-07-18,646606.334841629,904438.3000573062,-0.353393665158371,-0.09556169994269381
2024-07-19,665067.8733031674,909083.7773135252,-0.3349321266968326,-0.09091622268647481
2024-07-22,643891.4027149322,902895.4845707277,-0.35610859728506783,-0.09710451542927234
2024-07-23,612850.6787330317,883617.8045751809,-0.3871493212669683,-0.11638219542481909
2024-07-24,606244.3438914027,878040.6425701531,-0.3937556561085973,-0.12195935742984687
2024-07-25,595294.1176470589,873187.0710721337,-0.40470588235294114,-0.12681292892786622
2024-07-26,587466.0633484164,875761.3414636933,-0.41253393665158367,-0.12423865853630667
2024-07-29,571176.4705882353,870996.0321326691,-0.4288235294117647,-0.12900396786733093
2024-07-30,567104.07239819,865509.2129801795,-0.43289592760180995,-0.13449078701982053
2024-07-31,591221.7194570135,884184.5987296464,-0.4087782805429865,-0.11581540127035361
2024-08-01,564660.633484163,878323.2818668486,-0.43533936651583705,-0.1216767181331514
2024-08-02,558144.7963800905,869364.8517291922,-0.4418552036199095,-0.1306351482708078
2024-08-05,573755.6561085973,858814.6457760015,-0.42624434389140275,-0.14118535422399847
2024-08-06,574162.8959276018,858726.8973585234,-0.42583710407239816,-0.14127310264147652
2024-08-07,575837.1040723982,858344.1796559455,-0.4241628959276018,-0.14165582034405444
2024-08-08,586289.592760181,858716.1086186697,-0.413710407239819,-0.14128389138133035
2024-08-09,584389.1402714932,855810.9835382581,-0.41561085972850675,-0.14418901646174187
2024-08-12,583981.9004524887,854330.6399929288,-0.41601809954751134,-0.1456693600070712
2024-08-13,575113.1221719456,856520.7028083114,-0.42488687782805434,-0.1434792971916885
2024-08-14,566515.8371040723,850059.9430092522,-0.4334841628959276,-0.14994005699074775
2024-08-15,572579.185520362,858463.3695438548,-0.427420814479638,-0.14153663045614517
2024-08-16,566742.0814479638,859408.9255296185,-0.4332579185520362,-0.14059107447038144
2024-08-19,564615.3846153846,862320.266979184,-0.43538461538461537,-0.13767973302081604
2024-08-20,560407.2398190045,856087.3807783239,-0.43959276018099547,-0.1439126192216762
2024-08-21,557194.5701357466,853244.1882021688,-0.4428054298642534,-0.14675581179783126
2024-08-22,554298.6425339367,851060.9325678842,-0.4457013574660633,-0.14893906743211582
2024-08-23,534886.8778280542,854671.2559226007,-0.4651131221719458,-0.14532874407739926
2024-08-26,536334.8416289593,853909.0057644494,-0.4636651583710407,-0.1460909942355506
2024-08-27,537330.3167420814,849056.8213901256,-0.4626696832579186,-0.1509431786098745
2024-08-28,511040.7239819005,844217.7633159573,-0.4889592760180995,-0.15578223668404279
2024-08-29,521628.95927601814,841953.5664452928,-0.47837104072398184,-0.15804643355470716
2024-08-30,539728.5067873303,853192.1196886358,-0.4602714932126697,-0.14680788031136416
2024-09-02,509049.7737556561,838698.911881092,-0.4909502262443439,-0.16130108811890798
2024-09-03,516877.8280542987,840861.0780977098,-0.4831221719457013,-0.15913892190229018
2024-09-04,509909.5022624435,835399.0730468843,-0.49009049773755653,-0.1646009269531158
2024-09-05,513122.1719457014,836835.7478832813,-0.4868778280542986,-0.1631642521167187
2024-09-06,500452.4886877828,830051.1460762753,-0.4995475113122172,-0.16994885392372472
2024-09-09,488235.2941176471,820188.6709138168,-0.5117647058823529,-0.17981132908618325
2024-09-10,485022.6244343892,820908.844986538,-0.5149773755656109,-0.17909115501346196
2024-09-11,479321.2669683258,818436.3483742666,-0.5206787330316742,-0.1815636516257334
2024-09-12,464253.3936651583,814928.6721730169,-0.5357466063348417,-0.1850713278269831
2024-09-13,456199.0950226244,811530.809930994,-0.5438009049773755,-0.1884691900690061
2024-09-18,452579.185520362,814552.479089303,-0.547420814479638,-0.18544752091069705
2024-09-19,459276.0180995475,820980.8983562763,-0.5407239819004526,-0.1790191016437237
2024-09-20,458687.7828054299,822268.868395021,-0.5413122171945701,-0.177731131604979
2024-09-23,463122.1719457013,825277.9506901671,-0.5368778280542987,-0.17472204930983282
2024-09-24,500542.98642533936,861020.8146387376,-0.49945701357466066,-0.13897918536126241
2024-09-25,508914.0271493212,873767.9676508369,-0.4910859728506788,-0.12623203234916314
2024-09-26,559819.0045248868,910703.3212904453,-0.44018099547511313,-0.08929667870955471
2024-09-27,615791.8552036199,951383.1639710958,-0.3842081447963801,-0.04861683602890421
2024-09-30,677375.5656108597,1032085.4040756829,-0.32262443438914035,0.03208540407568283
2024-10-08,719457.0135746606,1093283.683210026,-0.28054298642533937,0.09328368321002611
2024-10-09,647511.3122171945,1016192.4086470518,-0.3524886877828055,0.016192408647051737
2024-10-10,666470.588235294,1026930.8010482647,-0.33352941176470596,0.02693080104826473
2024-10-11,639728.5067873303,998515.0840839705,-0.3602714932126697,-0.0014849159160295056
2024-10-14,638914.0271493212,1017568.872040074,-0.3610859728506788,0.017568872040073957
2024-10-15,608099.5475113122,990507.7584268599,-0.3919004524886879,-0.009492241573140103
2024-10-16,610814.4796380091,984238.4987602067,-0.38918552036199094,-0.015761501239793252
2024-10-17,593619.9095022624,973098.5340491474,-0.4063800904977376,-0.026901465950852632
2024-10-18,611945.701357466,1008293.5355129481,-0.38805429864253393,0.008293535512948091
2024-10-21,607285.0678733032,1010852.8814810432,-0.39271493212669684,0.01085288148104313
2024-10-22,620950.2262443438,1016652.6254642465,-0.3790497737556562,0.016652625464246507
2024-10-23,634027.149321267,1020617.0763609281,-0.365972850678733,0.020617076360928133
2024-10-24,613755.6561085972,1009218.1305184242,-0.38624434389140283,0.009218130518424239
2024-10-25,618190.0452488688,1016304.6886039593,-0.3818099547511312,0.016304688603959283
2024-10-28,645429.8642533935,1018291.846047662,-0.35457013574660645,0.018291846047661986
2024-10-29,633484.1628959276,1008143.2637792693,-0.36651583710407243,0.008143263779269327
2024-10-30,619049.7737556562,999101.1952202696,-0.3809502262443438,-0.0008988047797303667
2024-10-31,613167.4208144796,999509.8572734485,-0.3868325791855204,-0.0004901427265514569
2024-11-01,617782.8054298643,999248.0248321857,-0.3822171945701357,-0.0007519751678143338
2024-11-04,621266.9683257919,1013309.7601080023,-0.37873303167420813,0.013309760108002333
2024-11-05,638552.0361990951,1038948.583871291,-0.36144796380090494,0.038948583871291076
2024-11-06,633031.6742081448,1033736.7491476958,-0.36696832579185523,0.033736749147695866
2024-11-07,696334.8416289592,1064924.4530051097,-0.3036651583710408,0.06492445300510963
2024-11-08,683257.9185520362,1054226.0816912593,-0.3167420814479638,0.0542260816912592
2024-11-11,670135.7466063348,1061183.3290234029,-0.3298642533936652,0.061183329023402955
2024-11-12,663800.9049773755,1049524.2461130416,-0.33619909502262446,0.049524246113041626
2024-11-13,660135.7466063348,1055983.9013506395,-0.3398642533936652,0.055983901350639576
2024-11-14,654343.891402715,1037676.1804429069,-0.345656108597285,0.03767618044290688
2024-11-15,652036.1990950226,1019492.4529810663,-0.34796380090497736,0.019492452981066277
2024-11-18,645565.6108597284,1014753.0623131669,-0.3544343891402716,0.014753062313166865
2024-11-19,641085.9728506788,1021562.9662838778,-0.3589140271493212,0.021562966283877882
2024-11-20,644660.633484163,1023844.3994508326,-0.3553393665158371,0.02384439945083261
2024-11-21,641085.9728506788,1024749.9343492336,-0.3589140271493212,0.02474993434923367
2024-11-22,616696.8325791855,993000.4710826194,-0.3833031674208145,-0.0069995289173806485
2024-11-25,619366.5158371041,988477.4203362659,-0.380633484162896,-0.011522579663734045
2024-11-26,619321.2669683258,986446.5171212035,-0.3806787330316742,-0.013553482878796541
2024-11-27,628371.0407239819,1003621.163469522,-0.37162895927601813,0.003621163469522015
2024-11-28,616018.0995475113,994760.4741774466,-0.3839819004524887,-0.005239525822553492
2024-11-29,627737.5565610859,1006071.3633527623,-0.3722624434389141,0.00607136335276226
2024-12-02,629049.7737556562,1014047.0163521591,-0.3709502262443438,0.014047016352159103
2024-12-03,625248.8687782806,1015141.0973232442,-0.37475113122171944,0.015141097323244201
2024-12-04,620361.9909502263,1009660.8284770945,-0.37963800904977374,0.009660828477094485
2024-12-05,616742.0814479638,1007356.9958312052,-0.38325791855203617,0.007356995831205193
2024-12-06,625384.6153846154,1020599.506127452,-0.3746153846153846,0.020599506127451983
2024-12-09,623891.4027149321,1018911.916027025,-0.37610859728506785,0.018911916027025022
2024-12-10,641131.2217194571,1026378.2634428918,-0.358868778280543,0.026378263442891736
2024-12-11,639366.5158371042,1024629.948149573,-0.36063348416289587,0.02462994814957309
2024-12-12,655701.3574660632,1034821.1973153403,-0.3442986425339367,0.03482119731534028
2024-12-13,623484.1628959276,1010334.8678432027,-0.37651583710407244,0.0103348678432027
2024-12-16,600000.0,1004853.3659982126,-0.4,0.004853365998212622
2024-12-17,597285.0678733032,1007471.3821611318,-0.40271493212669685,0.0074713821611318565
2024-12-18,595022.6244343892,1012572.0414892808,-0.40497737556561086,0.012572041489280705
2024-12-19,588099.5475113122,1013489.9834385136,-0.4119004524886878,0.013489983438513597
2024-12-20,589683.257918552,1008938.3168440715,-0.41031674208144797,0.008938316844071537
2024-12-23,587149.3212669683,1010435.305873747,-0.4128506787330317,0.01043530587374697
2024-12-24,588778.2805429865,1023308.944016895,-0.4112217194570136,0.023308944016894984
2024-12-25,586199.0950226245,1023807.5122355229,-0.41380090497737554,0.0238075122355228
2024-12-26,585022.6244343892,1024282.9874133681,-0.4149773755656109,0.024282987413368096
2024-12-27,586199.0950226245,1022626.2993463795,-0.41380090497737554,0.022626299346379497
2024-12-30,574027.1493212669,1027256.2613671896,-0.42597285067873303,0.027256261367189616
2024-12-31,566515.8371040723,1010779.2868627543,-0.4334841628959276,0.010779286862754311
