date,code,close,volume,amount,name,display_code,log_return
2024-09-13,sh.600519,1304.13,5600511,7329376916.85,贵州茅台,600519.SH,-0.023440082875541002
2024-09-18,sh.600519,1266.9,4618531,5895948010.82,贵州茅台,600519.SH,-0.02896318016108257
2024-09-19,sh.600519,1261.0,5998821,7623739997.16,贵州茅台,600519.SH,-0.0046679146430879115
2024-09-20,sh.600519,1263.92,3998184,5038507834.94,贵州茅台,600519.SH,0.002312945599673988
2024-09-23,sh.600519,1261.54,4554969,5809791682.27,贵州茅台,600519.SH,-0.0018848057023896914
2024-09-24,sh.600519,1372.6,10041281,13297277523.01,贵州茅台,600519.SH,0.08437355461232965
2024-09-25,sh.600519,1399.0,7395380,10420109654.75,贵州茅台,600519.SH,0.01905094419094766
2024-09-26,sh.600519,1529.0,9727806,14269262657.31,贵州茅台,600519.SH,0.08885623126358055
2024-09-27,sh.600519,1629.2,8792167,14050260568.94,贵州茅台,600519.SH,0.06347516984519519
2024-09-30,sh.600519,1748.0,15729341,26982747037.24,贵州茅台,600519.SH,0.07038318044122338
2024-10-08,sh.600519,1723.0,19470947,35114075007.04,贵州茅台,600519.SH,-0.0144053196875511
2024-10-09,sh.600519,1595.15,12019684,19708432734.0,贵州茅台,600519.SH,-0.07709918184368636
2024-10-10,sh.600519,1640.0,7460342,12198964035.35,贵州茅台,600519.SH,0.027728466134000485
2024-10-11,sh.600519,1604.99,4191471,6764982707.43,贵州茅台,600519.SH,-0.021578715803132198
2024-10-14,sh.600519,1601.99,4481202,7181350821.99,贵州茅台,600519.SH,-0.0018709196035429088
2024-10-15,sh.600519,1554.25,4357143,6884141868.65,贵州茅台,600519.SH,-0.030253492262121817
2024-10-16,sh.600519,1522.5,4666440,7140169692.29,贵州茅台,600519.SH,-0.02063939356539457
2024-10-17,sh.600519,1494.6,3945955,5964778957.87,贵州茅台,600519.SH,-0.01849510808786281
2024-10-18,sh.600519,1541.0,6861930,10418043491.5,贵州茅台,600519.SH,0.030572943823925947
2024-10-21,sh.600519,1528.8,4200790,6433918335.41,贵州茅台,600519.SH,-0.007948442394051902
2024-10-22,sh.600519,1543.0,3626913,5607826491.64,贵州茅台,600519.SH,0.009245459437097203
2024-10-23,sh.600519,1567.5,4008846,6259600035.07,贵州茅台,600519.SH,0.015753420143915342
2024-10-24,sh.600519,1552.2,2392280,3723973209.08,贵州茅台,600519.SH,-0.009808714087037984
2024-10-25,sh.600519,1558.85,2774508,4328271350.73,贵州茅台,600519.SH,0.0042750904859572
2024-10-28,sh.600519,1565.0,3912140,6064453667.74,贵州茅台,600519.SH,0.003937454068258184
2024-10-29,sh.600519,1531.62,4116578,6368105233.47,贵州茅台,600519.SH,-0.02155982521662292
2024-10-30,sh.600519,1532.0,3200574,4913175982.5,贵州茅台,600519.SH,0.0002480725429059305
2024-10-31,sh.600519,1527.79,2995735,4575545180.01,贵州茅台,600519.SH,-0.0027518245740383307
2024-11-01,sh.600519,1533.75,3228392,4954302212.43,贵州茅台,600519.SH,0.0038934702986228586
2024-11-04,sh.600519,1548.2,2909292,4481761763.89,贵州茅台,600519.SH,0.009377248745492395
2024-11-05,sh.600519,1576.99,4564047,7134443463.85,贵州茅台,600519.SH,0.018425001018229636
2024-11-06,sh.600519,1571.0,3763143,5916917616.45,贵州茅台,600519.SH,-0.0038056075332217887
2024-11-07,sh.600519,1649.14,7473872,12074951756.99,贵州茅台,600519.SH,0.048541580639539283
2024-11-08,sh.600519,1609.97,6077120,9885645907.13,贵州茅台,600519.SH,-0.024038394630631288
2024-11-11,sh.600519,1598.01,4385365,6957095385.27,贵州茅台,600519.SH,-0.007456440135611864
2024-11-12,sh.600519,1577.2,4922266,7844798676.34,贵州茅台,600519.SH,-0.013107982125445616
2024-11-13,sh.600519,1578.5,2912526,4594445032.46,贵州茅台,600519.SH,0.0008239059945749361
2024-11-14,sh.600519,1573.8,2924814,4617144097.2,贵州茅台,600519.SH,-0.0029819518971638814
2024-11-15,sh.600519,1559.0,3376112,5295326891.85,贵州茅台,600519.SH,-0.00944848704310619
2024-11-18,sh.600519,1559.0,2709219,4237197498.8,贵州茅台,600519.SH,0.0
2024-11-19,sh.600519,1541.92,3326643,5138831154.7,贵州茅台,600519.SH,-0.01101619695479883
2024-11-20,sh.600519,1544.81,2134455,3292675256.92,贵州茅台,600519.SH,0.0018725323202559707
2024-11-21,sh.600519,1545.13,1826179,2810933514.72,贵州茅台,600519.SH,0.00020712376366116558
2024-11-22,sh.600519,1507.82,3343611,5107288992.25,贵州茅台,600519.SH,-0.024443150138596437
2024-11-25,sh.600519,1498.57,3318556,5011136233.94,贵州茅台,600519.SH,-0.006153579002569742
2024-11-26,sh.600519,1509.0,2574479,3876885983.6,贵州茅台,600519.SH,0.006935859722120519
2024-11-27,sh.600519,1519.05,2593417,3927607771.64,贵州茅台,600519.SH,0.00663795967855485
2024-11-28,sh.600519,1518.0,2395203,3627662381.97,贵州茅台,600519.SH,-0.0006914604908292432
2024-11-29,sh.600519,1525.74,3608810,5534035503.38,贵州茅台,600519.SH,0.0050858592938558544
2024-12-02,sh.600519,1525.0,2681954,4086609951.57,贵州茅台,600519.SH,-0.00048512820791835054
2024-12-03,sh.600519,1526.74,2480662,3777197199.46,贵州茅台,600519.SH,0.0011403331794657134
2024-12-04,sh.600519,1520.0,2392389,3626565543.56,贵州茅台,600519.SH,-0.00442440838065572
2024-12-05,sh.600519,1511.0,1614147,2441318386.64,贵州茅台,600519.SH,-0.0059386515675825535
2024-12-06,sh.600519,1521.01,3203969,4883148600.25,贵州茅台,600519.SH,0.006602904586899605
2024-12-09,sh.600519,1518.8,1979986,3008173585.89,贵州茅台,600519.SH,-0.0014540385019925495
2024-12-10,sh.600519,1546.59,6031210,9421340719.37,贵州茅台,600519.SH,0.018131958000445536
2024-12-11,sh.600519,1535.6,2967112,4569662604.07,贵州茅台,600519.SH,-0.0071313232314498265
2024-12-12,sh.600519,1565.8,4193652,6510547810.41,贵州茅台,600519.SH,0.01947569134717142
2024-12-13,sh.600519,1519.0,4951197,7580908314.92,贵州茅台,600519.SH,-0.030344651878040807
2024-12-16,sh.600519,1527.2,3253710,4945298799.42,贵州茅台,600519.SH,0.005383769815765049
2024-12-17,sh.600519,1558.0,5417163,8398945449.11,贵州茅台,600519.SH,0.01996695401915538
2024-12-18,sh.600519,1571.5,4116226,6440801970.64,贵州茅台,600519.SH,0.008627629806928994
2024-12-19,sh.600519,1551.01,2480932,3862602664.96,贵州茅台,600519.SH,-0.013124245628612918
2024-12-20,sh.600519,1522.0,2815774,4307425534.89,贵州茅台,600519.SH,-0.018881072187378223
2024-12-23,sh.600519,1526.45,2160269,3300971423.71,贵州茅台,600519.SH,0.0029195185493149367
2024-12-24,sh.600519,1538.82,2210492,3394160299.01,贵州茅台,600519.SH,0.00807111096336044
2024-12-25,sh.600519,1530.0,1712339,2621061878.27,贵州茅台,600519.SH,-0.005748153547825652
2024-12-26,sh.600519,1527.79,1828651,2798840002.83,贵州茅台,600519.SH,-0.001445488659983063
2024-12-27,sh.600519,1528.97,2075932,3170191444.57,贵州茅台,600519.SH,0.0007720593429736411
2024-12-30,sh.600519,1525.0,2512982,3849542646.36,贵州茅台,600519.SH,-0.002599896027959403
2024-12-31,sh.600519,1524.0,3935445,6033540366.22,贵州茅台,600519.SH,-0.000655952794920367
2024-01-02,sh.601398,4.79,207181111,995101442.25,工商银行,601398.SH,
2024-01-03,sh.601398,4.84,248895427,1201719345.71,工商银行,601398.SH,0.010384309305716544
2024-01-04,sh.601398,4.89,286567559,1396443521.13,工商银行,601398.SH,0.0102775827582402
2024-01-05,sh.601398,4.87,286074720,1403610998.36,工商银行,601398.SH,-0.004098366392282005
2024-01-08,sh.601398,4.88,325225728,1588242673.12,工商银行,601398.SH,0.0020512827705572168
2024-01-09,sh.601398,4.88,225734456,1097994736.76,工商银行,601398.SH,0.0
2024-01-10,sh.601398,4.85,234243492,1138531555.13,工商银行,601398.SH,-0.006166514915664001
2024-01-11,sh.601398,4.78,330666851,1587950047.3,工商银行,601398.SH,-0.014538158446027127
2024-01-12,sh.601398,4.81,230066493,1105695049.23,工商银行,601398.SH,0.006256537614305113
2024-01-15,sh.601398,4.86,181048290,874409886.8,工商银行,601398.SH,0.010341353794732777
2024-01-16,sh.601398,4.89,248039913,1207827030.99,工商银行,601398.SH,0.006153865574378026
2024-01-17,sh.601398,4.84,276631705,1349034065.55,工商银行,601398.SH,-0.0102775827582402
2024-01-18,sh.601398,4.85,523277295,2503424283.83,工商银行,601398.SH,0.0020639842208514114
2024-01-19,sh.601398,4.89,386721535,1875529373.06,工商银行,601398.SH,0.008213598537388789
2024-01-22,sh.601398,4.89,442063513,2173336065.95,工商银行,601398.SH,0.0
2024-01-23,sh.601398,4.89,310748810,1515560674.06,工商银行,601398.SH,0.0
2024-01-24,sh.601398,4.97,334847464,1650534904.78,工商银行,601398.SH,0.0162275366217568
2024-01-25,sh.601398,5.01,343758376,1721285076.56,工商银行,601398.SH,0.008016074988236088
2024-01-26,sh.601398,5.09,389936754,1970826386.99,工商银行,601398.SH,0.01584191546565794
2024-01-29,sh.601398,5.16,384404139,1981081369.23,工商银行,601398.SH,0.013658748931040021
2024-01-30,sh.601398,5.13,291481662,1498554325.78,工商银行,601398.SH,-0.005830920310793131
2024-01-31,sh.601398,5.17,296385863,1525456799.32,工商银行,601398.SH,0.007767029337659492
2024-02-01,sh.601398,5.14,299371509,1544401622.3,工商银行,601398.SH,-0.005819609053264063
2024-02-02,sh.601398,5.17,407597819,2103998355.72,工商银行,601398.SH,0.005819609053264063
2024-02-05,sh.601398,5.29,615938832,3242203982.0,工商银行,601398.SH,0.02294555734987025
2024-02-06,sh.601398,5.32,564913691,3006603607.53,工商银行,601398.SH,0.0056550574833451606
2024-02-07,sh.601398,5.23,775335496,4010563947.25,工商银行,601398.SH,-0.017062025276721515
2024-02-08,sh.601398,5.16,465369343,2383629315.55,工商银行,601398.SH,-0.013474698583360256
2024-02-19,sh.601398,5.27,479714386,2503180355.72,工商银行,601398.SH,0.021093783059799476
2024-02-20,sh.601398,5.35,305978096,1626681256.3,工商银行,601398.SH,0.015066198354644289
2024-02-21,sh.601398,5.41,346734893,1875270275.05,工商银行,601398.SH,0.011152531950475053
2024-02-22,sh.601398,5.42,223127868,1204599969.42,工商银行,601398.SH,0.0018467225931646514
2024-02-23,sh.601398,5.48,358318546,1967299035.59,工商银行,601398.SH,0.011009285508369437
2024-02-26,sh.601398,5.32,367717860,1977747711.37,工商银行,601398.SH,-0.029631797606371135
2024-02-27,sh.601398,5.3,294099947,1560959829.14,工商银行,601398.SH,-0.0037664827954770885
2024-02-28,sh.601398,5.33,380609395,2021720032.59,工商银行,601398.SH,0.005644417619677045
2024-02-29,sh.601398,5.33,252077765,1342717318.36,工商银行,601398.SH,0.0
2024-03-01,sh.601398,5.34,247751146,1317310135.72,工商银行,601398.SH,0.0018744147943503542
2024-03-04,sh.601398,5.32,255757275,1359409109.73,工商银行,601398.SH,-0.0037523496185503102
2024-03-05,sh.601398,5.46,429846712,2323265995.55,工商银行,601398.SH,0.025975486403260417
2024-03-06,sh.601398,5.35,352787155,1910626811.12,工商银行,601398.SH,-0.020352228848898424
2024-03-07,sh.601398,5.38,307459409,1650760689.84,工商银行,601398.SH,0.005591813265777956
2024-03-08,sh.601398,5.39,247200399,1328152979.5,工商银行,601398.SH,0.001857010747212673
2024-03-11,sh.601398,5.37,224302648,1200710433.17,工商银行,601398.SH,-0.0037174764001324245
2024-03-12,sh.601398,5.2,511714772,2688688960.19,工商银行,601398.SH,-0.03216928293339172
2024-03-13,sh.601398,5.17,300360721,1555083540.91,工商银行,601398.SH,-0.005785937067043889
2024-03-14,sh.601398,5.19,241311421,1253072994.29,工商银行,601398.SH,0.0038610086574595304
2024-03-15,sh.601398,5.21,225861420,1177297473.72,工商银行,601398.SH,0.0038461585874782767
2024-03-18,sh.601398,5.18,191173451,991424880.43,工商银行,601398.SH,-0.005774799493883931
2024-03-19,sh.601398,5.15,202804619,1048062766.24,工商银行,601398.SH,-0.005808341595746835
2024-03-20,sh.601398,5.2,245397599,1270999033.04,工商银行,601398.SH,0.009661910911736848
2024-03-21,sh.601398,5.22,205106253,1069468123.33,工商银行,601398.SH,0.00383877630716567
2024-03-22,sh.601398,5.25,265784434,1390667474.97,工商银行,601398.SH,0.0057306747089851395
2024-03-25,sh.601398,5.29,237408100,1252612474.8,工商银行,601398.SH,0.0075901692666755505
2024-03-26,sh.601398,5.33,243359624,1289061751.02,工商银行,601398.SH,0.007532992307545117
2024-03-27,sh.601398,5.36,290707855,1558334370.25,工商银行,601398.SH,0.005612736904957671
2024-03-28,sh.601398,5.25,397889768,2091220999.33,工商银行,601398.SH,-0.02073589847917834
2024-03-29,sh.601398,5.28,229812271,1217142787.08,工商银行,601398.SH,0.005698021114637797
2024-04-01,sh.601398,5.29,201919927,1069899178.48,工商银行,601398.SH,0.0018921481520377537
2024-04-02,sh.601398,5.34,314250134,1675629707.17,工商银行,601398.SH,0.00940740710189547
2024-04-03,sh.601398,5.33,218224133,1164487633.17,工商银行,601398.SH,-0.0018744147943503542
2024-04-08,sh.601398,5.4,307046883,1649825520.07,工商银行,601398.SH,0.013047715392475734
2024-04-09,sh.601398,5.33,313915016,1683877064.05,工商银行,601398.SH,-0.013047715392475734
2024-04-10,sh.601398,5.34,244947247,1311190476.63,工商银行,601398.SH,0.0018744147943503542
2024-04-11,sh.601398,5.32,200263755,1064148839.67,工商银行,601398.SH,-0.0037523496185503102
2024-04-12,sh.601398,5.32,248394369,1321908574.24,工商银行,601398.SH,0.0
2024-04-15,sh.601398,5.42,401243940,2162688285.87,工商银行,601398.SH,0.018622512098001698
2024-04-16,sh.601398,5.47,400069253,2183179672.86,工商银行,601398.SH,0.009182800982334927
2024-04-17,sh.601398,5.5,332204161,1811875417.65,工商银行,601398.SH,0.005469475804535495
2024-04-18,sh.601398,5.52,387972759,2153809249.22,工商银行,601398.SH,0.0036297680505785745
2024-04-19,sh.601398,5.55,255940597,1421250834.26,工商银行,601398.SH,0.005420067469339207
2024-04-22,sh.601398,5.48,327521249,1813431120.56,工商银行,601398.SH,-0.012692826798418766
2024-04-23,sh.601398,5.5,330912967,1827802629.43,工商银行,601398.SH,0.0036429912785009844
2024-04-24,sh.601398,5.47,236025975,1292875949.28,工商银行,601398.SH,-0.005469475804535495
2024-04-25,sh.601398,5.49,165074556,903595425.34,工商银行,601398.SH,0.003649639087549561
2024-04-26,sh.601398,5.4,471033131,2563059301.26,工商银行,601398.SH,-0.016529301951210496
2024-04-29,sh.601398,5.38,349015064,1882123563.21,工商银行,601398.SH,-0.0037105793965357403
2024-04-30,sh.601398,5.43,260174383,1410153798.77,工商银行,601398.SH,0.009250759772150952
2024-05-06,sh.601398,5.37,405871400,2189241442.19,工商银行,601398.SH,-0.011111225425070703
2024-05-07,sh.601398,5.4,278163143,1495708239.99,工商银行,601398.SH,0.005571045049455492
2024-05-08,sh.601398,5.41,296767233,1608594647.3,工商银行,601398.SH,0.0018501392881613565
2024-05-09,sh.601398,5.38,240195598,1293993946.34,工商银行,601398.SH,-0.005560718684697097
2024-05-10,sh.601398,5.4,264686114,1429642027.39,工商银行,601398.SH,0.0037105793965357403
2024-05-13,sh.601398,5.41,239093956,1289851740.3,工商银行,601398.SH,0.0018501392881613565
2024-05-14,sh.601398,5.37,257866693,1387229377.99,工商银行,601398.SH,-0.0074211843376168485
2024-05-15,sh.601398,5.38,142708145,766846437.15,工商银行,601398.SH,0.0018604656529197516
2024-05-16,sh.601398,5.41,297188855,1603335345.67,工商银行,601398.SH,0.005560718684697097
2024-05-17,sh.601398,5.47,383001626,2079470079.92,工商银行,601398.SH,0.011029523575499578
2024-05-20,sh.601398,5.46,331820267,1817190584.84,工商银行,601398.SH,-0.0018298266770762073
2024-05-21,sh.601398,5.5,273676042,1498524385.88,工商银行,601398.SH,0.0072993024816117025
2024-05-22,sh.601398,5.51,245844077,1356650239.52,工商银行,601398.SH,0.0018165309263977747
2024-05-23,sh.601398,5.49,224162538,1231956386.58,工商银行,601398.SH,-0.003636367643383709
2024-05-24,sh.601398,5.44,226186085,1238699583.99,工商银行,601398.SH,-0.009149194653587989
2024-05-27,sh.601398,5.48,215568186,1178996873.65,工商银行,601398.SH,0.0073260400920729385
2024-05-28,sh.601398,5.49,195724015,1074148916.08,工商银行,601398.SH,0.0018231545615150502
2024-05-29,sh.601398,5.47,227719946,1247889692.1,工商银行,601398.SH,-0.003649639087549561
2024-05-30,sh.601398,5.44,223985068,1219754897.43,工商银行,601398.SH,-0.005499555566038428
2024-05-31,sh.601398,5.43,203742314,1110323552.33,工商银行,601398.SH,-0.0018399269220072956
2024-06-03,sh.601398,5.44,215772721,1171716313.54,工商银行,601398.SH,0.0018399269220072956
2024-06-04,sh.601398,5.47,175628796,958146650.75,工商银行,601398.SH,0.005499555566038428
2024-06-05,sh.601398,5.46,188997545,1031778716.41,工商银行,601398.SH,-0.0018298266770762073
2024-06-06,sh.601398,5.46,237521446,1298076591.65,工商银行,601398.SH,0.0
2024-06-07,sh.601398,5.52,297294346,1633744047.22,工商银行,601398.SH,0.010929070532190277
2024-06-11,sh.601398,5.44,333761444,1829863373.32,工商银行,601398.SH,-0.014598799421152497
2024-06-12,sh.601398,5.4,323476183,1745522079.8,工商银行,601398.SH,-0.007380107297622507
2024-06-13,sh.601398,5.43,180474450,977764799.1,工商银行,601398.SH,0.005540180375615211
2024-06-14,sh.601398,5.5,369814097,2027587054.7,工商银行,601398.SH,0.012808958292581218
2024-06-17,sh.601398,5.43,273785828,1489815818.37,工商银行,601398.SH,-0.012808958292581218
2024-06-18,sh.601398,5.45,201065032,1091725781.36,工商银行,601398.SH,0.003676474729308765
2024-06-19,sh.601398,5.5,247937006,1360484559.85,工商银行,601398.SH,0.009132483563272453
2024-06-20,sh.601398,5.52,213376662,1175329568.93,工商银行,601398.SH,0.0036297680505785745
2024-06-21,sh.601398,5.51,224827378,1239151678.16,工商银行,601398.SH,-0.0018132371241807999
2024-06-24,sh.601398,5.57,331721147,1839293338.43,工商银行,601398.SH,0.010830430774369626
2024-06-25,sh.601398,5.6,292474147,1633949389.27,工商银行,601398.SH,0.00537154380191085
2024-06-26,sh.601398,5.63,252470534,1420409161.65,工商银行,601398.SH,0.005342844410495484
2024-06-27,sh.601398,5.7,315653580,1788966260.8,工商银行,601398.SH,0.01235673268890558
2024-06-28,sh.601398,5.7,268553336,1525746419.53,工商银行,601398.SH,0.0
2024-07-01,sh.601398,5.82,320284626,1854826331.93,工商银行,601398.SH,0.02083408690284183
2024-07-02,sh.601398,5.97,377040533,2234061030.0,工商银行,601398.SH,0.02544666566116427
2024-07-03,sh.601398,5.89,274371879,1619018145.76,工商银行,601398.SH,-0.013490929741015512
2024-07-04,sh.601398,5.96,261898011,1556909212.32,工商银行,601398.SH,0.011814483413763233
2024-07-05,sh.601398,5.83,399311982,2341435824.86,工商银行,601398.SH,-0.022053480714857354
2024-07-08,sh.601398,5.89,288364882,1699967172.11,工商银行,601398.SH,0.010238997301094122
2024-07-09,sh.601398,5.94,295534319,1746477243.58,工商银行,601398.SH,0.008453135711058435
2024-07-10,sh.601398,6.0,287630133,1720936653.36,工商银行,601398.SH,0.010050335853501347
2024-07-11,sh.601398,5.93,376798473,2229396342.55,工商银行,601398.SH,-0.011735256218420975
2024-07-12,sh.601398,6.08,400967281,2418946580.64,工商银行,601398.SH,0.024980482968441686
2024-07-15,sh.601398,6.2,428958260,2640918176.64,工商银行,601398.SH,0.01954459607297032
2024-07-16,sh.601398,5.89,503559121,2966243649.39,工商银行,601398.SH,-0.051293294387550814
2024-07-17,sh.601398,5.91,321899185,1898464087.54,工商银行,601398.SH,0.0033898337545117396
2024-07-18,sh.601398,5.91,255386418,1505808654.52,工商银行,601398.SH,0.0
2024-07-19,sh.601398,5.91,360143972,2112440787.75,工商银行,601398.SH,0.0
2024-07-22,sh.601398,5.84,323060657,1879506551.97,工商银行,601398.SH,-0.011915034577871353
2024-07-23,sh.601398,6.01,508143809,3034821326.97,工商银行,601398.SH,0.028693951706980636
2024-07-24,sh.601398,6.06,318449785,1929595589.64,工商银行,601398.SH,0.008285051534106858
2024-07-25,sh.601398,6.06,411478668,2488088459.84,工商银行,601398.SH,0.0
2024-07-26,sh.601398,5.93,415945631,2462785200.31,工商银行,601398.SH,-0.021685587071589074
2024-07-29,sh.601398,5.98,261893127,1555917030.87,工商银行,601398.SH,0.00839635495290647
2024-07-30,sh.601398,5.99,249533509,1490211571.21,工商银行,601398.SH,0.0016708441648176642
2024-07-31,sh.601398,5.85,461472959,2712777024.06,工商银行,601398.SH,-0.023649750883593113
2024-08-01,sh.601398,5.88,373139397,2178941279.03,工商银行,601398.SH,0.005115100666770456
2024-08-02,sh.601398,5.88,281415849,1655728285.17,工商银行,601398.SH,0.0
2024-08-05,sh.601398,5.87,319544631,1883504218.11,工商银行,601398.SH,-0.0017021280705302733
2024-08-06,sh.601398,5.8,275470037,1604677489.95,工商银行,601398.SH,-0.011996716287631548
2024-08-07,sh.601398,5.82,227015219,1326499664.82,工商银行,601398.SH,0.003442344190972779
2024-08-08,sh.601398,5.87,187175943,1095813857.56,工商银行,601398.SH,0.008554372096658769
2024-08-09,sh.601398,5.92,185078805,1091650499.07,工商银行,601398.SH,0.00848181505590917
2024-08-12,sh.601398,5.99,225847836,1350053507.27,工商银行,601398.SH,0.01175496323144376
2024-08-13,sh.601398,6.0,240418694,1445004522.57,工商银行,601398.SH,0.0016680571006968403
2024-08-14,sh.601398,6.02,188044815,1129757322.22,工商银行,601398.SH,0.0033277900926746984
2024-08-15,sh.601398,6.05,206740074,1247677389.84,工商银行,601398.SH,0.004971012722020385
2024-08-16,sh.601398,6.14,270194042,1647386714.11,工商银行,601398.SH,0.014766470116301056
2024-08-19,sh.601398,6.27,338863514,2104346757.21,工商银行,601398.SH,0.02095161248577826
2024-08-20,sh.601398,6.39,399597420,2534261643.48,工商银行,601398.SH,0.018957913744614086
2024-08-21,sh.601398,6.3,331588320,2088630841.85,工商银行,601398.SH,-0.014184634991956546
2024-08-22,sh.601398,6.42,350230155,2236501391.91,工商银行,601398.SH,0.018868484304382926
2024-08-23,sh.601398,6.46,265657420,1706372379.6,工商银行,601398.SH,0.006211200092640645
2024-08-26,sh.601398,6.43,267311089,1712684369.51,工商银行,601398.SH,-0.004654779544982501
2024-08-27,sh.601398,6.53,323249644,2103729869.81,工商银行,601398.SH,0.015432405038811714
2024-08-28,sh.601398,6.49,314722513,2043853154.0,工商银行,601398.SH,-0.006144412572341107
2024-08-29,sh.601398,6.22,557314746,3505246233.8,工商银行,601398.SH,-0.0424926239649106
2024-08-30,sh.601398,5.98,880782347,5320880798.8,工商银行,601398.SH,-0.03934933878854752
2024-09-02,sh.601398,5.94,568240173,3379236044.28,工商银行,601398.SH,-0.006711434587986842
2024-09-03,sh.601398,5.76,648640129,3742967423.84,工商银行,601398.SH,-0.030771658666753687
2024-09-04,sh.601398,5.71,392331435,2240822276.85,工商银行,601398.SH,-0.008718451039881003
2024-09-05,sh.601398,5.63,383530775,2163978357.85,工商银行,601398.SH,-0.014109581516319913
2024-09-06,sh.601398,5.64,290696812,1651910319.41,工商银行,601398.SH,0.0017746233583684212
2024-09-09,sh.601398,5.61,282126704,1576623850.75,工商银行,601398.SH,-0.005333345975362391
2024-09-10,sh.601398,5.67,368343232,2088218471.51,工商银行,601398.SH,0.010638398205055744
2024-09-11,sh.601398,5.54,359763384,1999982571.28,工商银行,601398.SH,-0.02319461698046843
2024-09-12,sh.601398,5.54,286853563,1582711060.56,工商银行,601398.SH,0.0
2024-09-13,sh.601398,5.56,234048696,1301691997.92,工商银行,601398.SH,0.003603607503298578
2024-09-18,sh.601398,5.68,246839404,1391412406.91,工商银行,601398.SH,0.02135312447056892
2024-09-19,sh.601398,5.65,280996806,1583072175.3,工商银行,601398.SH,-0.005295687574710106
2024-09-20,sh.601398,5.67,282832321,1602117689.03,工商银行,601398.SH,0.0035335725813110397
2024-09-23,sh.601398,5.72,227037687,1292978895.36,工商银行,601398.SH,0.00877968765204562
2024-09-24,sh.601398,6.0,605204899,3559231106.61,工商银行,601398.SH,0.04779066383634856
2024-09-25,sh.601398,6.04,629820829,3830867832.56,工商银行,601398.SH,0.006644542718668545
2024-09-26,sh.601398,6.2,521674373,3190823779.25,工商银行,601398.SH,0.026145280104322488
2024-09-27,sh.601398,6.01,687209271,4133669631.96,工商银行,601398.SH,-0.03112454350392979
2024-09-30,sh.601398,6.18,1616174183,9720369051.49,工商银行,601398.SH,0.02789352292248326
2024-10-08,sh.601398,6.12,1688226172,10602986872.65,工商银行,601398.SH,-0.009756174945364737
2024-10-09,sh.601398,6.04,1009071781,6133595303.1,工商银行,601398.SH,-0.01315808457751122
2024-10-10,sh.601398,6.27,1091528147,6791738965.55,工商银行,601398.SH,0.037372342698105854
2024-10-11,sh.601398,6.27,529952828,3337751103.73,工商银行,601398.SH,0.0
2024-10-14,sh.601398,6.47,789921118,5078881016.55,工商银行,601398.SH,0.031399753867979774
2024-10-15,sh.601398,6.26,492769157,3131385265.13,工商银行,601398.SH,-0.03299592340080193
2024-10-16,sh.601398,6.36,414614580,2634359939.38,工商银行,601398.SH,0.01584819224002354
2024-10-17,sh.601398,6.29,328081317,2079129206.25,工商银行,601398.SH,-0.011067306639681584
2024-10-18,sh.601398,6.32,514452181,3236239706.78,工商银行,601398.SH,0.004758137446416955
2024-10-21,sh.601398,6.16,568464907,3510955376.43,工商银行,601398.SH,-0.025642430613337597
2024-10-22,sh.601398,6.14,431271479,2648200619.27,工商银行,601398.SH,-0.0032520353863774165
2024-10-23,sh.601398,6.14,306854479,1883772583.17,工商银行,601398.SH,0.0
2024-10-24,sh.601398,6.16,288789477,1778302541.46,工商银行,601398.SH,0.0032520353863774165
2024-10-25,sh.601398,6.12,284528999,1742297127.51,工商银行,601398.SH,-0.006514681021193791
2024-10-28,sh.601398,6.07,329536371,1995022237.36,工商银行,601398.SH,-0.008203491452827727
2024-10-29,sh.601398,6.06,293860704,1785953206.74,工商银行,601398.SH,-0.0016488049901839386
2024-10-30,sh.601398,6.01,305412004,1839999984.48,工商银行,601398.SH,-0.008285051534106858
2024-10-31,sh.601398,6.04,305287998,1844805161.13,工商银行,601398.SH,0.004979263399607303
2024-11-01,sh.601398,6.15,451237925,2760339811.5,工商银行,601398.SH,0.018048069871703154
2024-11-04,sh.601398,6.13,318060458,1937583730.02,工商银行,601398.SH,-0.0032573318703066345
2024-11-05,sh.601398,6.15,312510781,1914855699.36,工商银行,601398.SH,0.0032573318703066345
2024-11-06,sh.601398,6.09,345023115,2106283783.01,工商银行,601398.SH,-0.00980400009662108
2024-11-07,sh.601398,6.15,379448763,2318559913.17,工商银行,601398.SH,0.00980400009662108
2024-11-08,sh.601398,6.11,330042436,2021389761.12,工商银行,601398.SH,-0.006525308634922622
2024-11-11,sh.601398,6.04,398730171,2410772376.99,工商银行,601398.SH,-0.011522761236780532
2024-11-12,sh.601398,6.0,329274155,1984275396.38,工商银行,601398.SH,-0.006644542718668545
2024-11-13,sh.601398,6.04,343885792,2075207458.38,工商银行,601398.SH,0.006644542718668545
2024-11-14,sh.601398,6.07,373526484,2271181110.09,工商银行,601398.SH,0.004954593124683493
2024-11-15,sh.601398,6.05,384523275,2337086118.73,工商银行,601398.SH,-0.0033003330286569543
2024-11-18,sh.601398,6.19,693242480,4282442406.2,工商银行,601398.SH,0.022876814653754796
2024-11-19,sh.601398,6.15,429498710,2648795350.77,工商银行,601398.SH,-0.00648300487807818
2024-11-20,sh.601398,6.14,268242057,1649596255.53,工商银行,601398.SH,-0.0016273396593755596
