date,贵州茅台,泸州老窖,log_maotai,log_laojiao,spread,maotai_return,laojiao_return,pair_return_raw_200pct_gross,pair_return,strategy_return,nav,target_position,executed_position,signal,strategy,trade_flag
2021-06-02,2222.0,274.8,7.706162970199576,5.616043560348194,2.090119409851382,-0.00845623507887272,-0.010478556767851255,0.0020223216889785345,0.0010111608444892672,-0.010478556767851255,4.17756156886593,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-06-03,2222.22,276.99,7.706261975199409,5.623981404452646,2.0822805707467626,9.90099009900991e-05,0.007969432314410385,-0.007870422413420286,-0.003935211206710143,0.007969432314410385,4.2108543630282895,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-06-04,2251.5,279.6,7.719351939741626,5.633360010359655,2.0859919293819713,0.013176013176013246,0.00942272284197987,0.0037532903340333768,0.0018766451670166884,0.00942272284197987,4.250532076619047,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-06-07,2271.0,283.22,7.7279755421055585,5.646223980794913,2.0817515613106456,0.008660892738174608,0.012947067238912702,-0.004286174500738094,-0.002143087250369047,0.012947067238912702,4.305564001216189,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-06-08,2191.0,262.02,7.692113339595466,5.568420836725524,2.1236925028699423,-0.03522677234698368,-0.07485347080008486,0.03962669845310118,0.01981334922655059,-0.07485347080008486,3.983277591973257,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-06-09,2199.5,262.2,7.695985340788774,5.569107571329599,2.126877769459175,0.0038795070743953275,0.0006869704602703308,0.0031925366141249967,0.0015962683070624983,0.0006869704602703308,3.986013986013999,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-06-10,2238.48,266.71,7.713552343086718,5.586161925798122,2.127390417288596,0.017722209593089344,0.017200610221205226,0.0005215993718841183,0.00026079968594205916,0.017200610221205226,4.054575858923698,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-06-11,2178.81,258.25,7.686534135181381,5.553928107999748,2.132606027181633,-0.026656481183660374,-0.0317198455251021,0.005063364341441723,0.0025316821707208614,-0.0317198455251021,3.9259653390088305,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-06-15,2193.0,249.86,7.693025748417888,5.520900761003683,2.172124987414205,0.006512729425695696,-0.03248789932236196,0.03900062874805765,0.019500314374028827,-0.03248789932236196,3.798418972332029,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-06-16,2158.0,242.58,7.67693714581808,5.491331552880735,2.1856055929373452,-0.015959872321021473,-0.02913631633714886,0.013176444016127387,0.006588222008063693,-0.02913631633714886,3.687747035573135,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-06-17,2156.91,242.45,7.676431920901136,5.490795503551361,2.185636417349775,-0.0005050973123262859,-0.000535905680600357,3.0808368274071185e-05,1.5404184137035593e-05,-0.000535905680600357,3.685770750988154,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-06-18,2090.94,232.8,7.64536900461235,5.450179715857283,2.195189288755067,-0.03058542081032578,-0.03980202103526487,0.009216600224939087,0.004608300112469543,-0.03980202103526487,3.53906962602616,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-06-21,2081.64,236.5,7.640911323561318,5.465948207931988,2.17496311562933,-0.004447760337455975,0.01589347079037795,-0.020341231127833925,-0.010170615563916963,0.01589347079037795,3.5953177257525204,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-06-22,2074.97,232.02,7.637701974728958,5.446823574847261,2.190878399881697,-0.003204204377317943,-0.018942917547568716,0.015738713170250773,0.007869356585125387,-0.018942917547568716,3.527211918516278,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-06-23,2038.0,225.98,7.61972421378267,5.4204464997811,2.1992777140015702,-0.01781712506686839,-0.026032238600120716,0.008215113533252327,0.004107556766626164,-0.026032238600120716,3.435390696260273,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-06-24,2068.05,231.0,7.634361413285748,5.442417710521793,2.191943702763955,0.014744847890088453,0.02221435525267723,-0.007469507362588779,-0.0037347536812943893,0.02221435525267723,3.511705685618741,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-06-25,2092.0,234.93,7.645875825184813,5.459287597430956,2.186588227753857,0.011580957907207257,0.017012987012987146,-0.00543202910577989,-0.002716014552889945,0.017012987012987146,3.5714502888416058,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-06-28,2103.01,235.5,7.65112493080314,5.461710913456472,2.1894140173466674,0.005262906309751569,0.002426254629038338,0.0028366516807132314,0.0014183258403566157,0.002426254629038338,3.580115536637288,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-06-29,2062.0,228.15,7.631431664576906,5.430003307373411,2.2014283572034943,-0.019500620539132152,-0.03121019108280254,0.011709570543670389,0.0058547852718351945,-0.03121019108280254,3.4683794466403284,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-06-30,2056.7,235.94,7.628858035555414,5.463577535413696,2.1652805001417175,-0.0025703200775946122,0.03414420337497259,-0.036714523452567205,-0.018357261726283602,0.03414420337497259,3.5868044998479904,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-07-01,2105.0,236.0,7.652070746116482,5.4638318050256105,2.188238941090871,0.02348422229785596,0.00025430194117159743,0.023229920356684364,0.011614960178342182,0.00025430194117159743,3.5877166311949047,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-07-02,2013.0,226.6,7.607381425639791,5.423186348593906,2.184195077045885,-0.04370546318289781,-0.039830508474576254,-0.003874954708321554,-0.001937477354160777,-0.039830508474576254,3.444816053511718,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-07-05,1994.0,223.0,7.597897950521784,5.407171771460119,2.190726179061665,-0.009438648782911119,-0.015887025595763382,0.006448376812852263,0.0032241884064261317,-0.015887025595763382,3.390088172696881,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-07-06,2012.9,225.51,7.607331747306986,5.418364503857487,2.1889672434494996,0.009478435305917854,0.011255605381165878,-0.0017771700752480246,-0.0008885850376240123,0.011255605381165878,3.428245667376115,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-07-07,2004.0,227.65,7.602900462204755,5.427809361780791,2.1750911004239644,-0.004421481444681796,0.009489601348055654,-0.01391108279273745,-0.006955541396368725,0.009489601348055654,3.460778352082713,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-07-08,1985.0,220.7,7.59337419312129,5.396804313262691,2.1965698798585995,-0.00948103792415167,-0.030529321326597914,0.021048283402446244,0.010524141701223122,-0.030529321326597914,3.355123137731846,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-07-09,1972.11,216.51,7.586859314539945,5.377636735752292,2.209222578787653,-0.006493702770780874,-0.01898504757589492,0.012491344805114046,0.006245672402557023,-0.01898504757589492,3.291425965339021,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-07-12,1961.0,223.8,7.581209826196346,5.4107527958778245,2.1704570303185218,-0.005633559994117965,0.03367050020784279,-0.039304060201960755,-0.019652030100980378,0.03367050020784279,3.402249923989068,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-07-13,1982.9,224.36,7.59231569860476,5.413251904640136,2.179063793964624,0.011167771545130156,0.0025022341376228496,0.008665537407507307,0.004332768703753653,0.0025022341376228496,3.410763149893598,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-07-14,1962.0,225.62,7.581719640125308,5.418852168176774,2.162867471948534,-0.010540118008976807,0.00561597432697436,-0.016156092335951167,-0.008078046167975583,0.00561597432697436,3.429917908178791,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-07-15,1997.99,228.11,7.599896954190969,5.4298279687502475,2.1700689854407216,0.018343527013251704,0.011036255651094784,0.00730727136215692,0.00365363568107846,0.011036255651094784,3.46777135907572,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-07-16,1955.9,222.2,7.578605724543472,5.40357787720553,2.175027847337942,-0.021066171502359787,-0.025908552891149128,0.004842381388789341,0.0024211906943946704,-0.025908552891149128,3.3779264214046947,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-07-19,1975.0,228.48,7.5883236773352225,5.431448679151219,2.156874998184003,0.00976532542563513,0.02826282628262833,-0.0184975008569932,-0.0092487504284966,0.02826282628262833,3.473396169048356,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-07-20,1980.0,226.04,7.590852123688581,5.420711974761643,2.1701401489269383,0.0025316455696202667,-0.010679271708683435,0.013210917278303702,0.006605458639151851,-0.010679271708683435,3.4363028276071885,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-07-21,1969.0,222.72,7.585281078639126,5.405915377146055,2.1793657014930705,-0.005555555555555536,-0.014687665899840718,0.009132110344285183,0.004566055172142591,-0.014687665899840718,3.385831559744616,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-07-22,1940.01,216.55,7.570448406683264,5.3778214676606355,2.1926269390226283,-0.014723209751142718,-0.027702945402298784,0.012979735651156066,0.006489867825578033,-0.027702945402298784,3.292034052903631,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-07-23,1900.0,216.5,7.549609165154532,5.377590547442544,2.172018617711988,-0.020623605032963788,-0.00023089355806982237,-0.020392711474893965,-0.010196355737446983,-0.00023089355806982237,3.291273943447869,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-07-26,1804.11,199.68,7.4978226743733885,5.296716085181063,2.2011065891923254,-0.05046842105263161,-0.07769053117782909,0.027222110125197485,0.013611055062598743,-0.07769053117782909,3.035573122529656,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-07-27,1712.89,190.0,7.445937281434472,5.247024072160486,2.198913209273986,-0.05056232713082898,-0.0484775641025641,-0.00208476302826488,-0.00104238151413244,-0.0484775641025641,2.888415931894204,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-07-28,1768.9,191.29,7.4781131634494615,5.253790601164562,2.2243225622848994,0.0326991225355977,0.006789473684210456,0.025909648851387246,0.012954824425693623,0.006789473684210456,2.908026755852854,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-07-29,1749.79,185.35,7.467251059716983,5.222245929596741,2.2450051301202425,-0.010803324099723066,-0.03105232892466936,0.020249004824946293,0.010124502412473146,-0.03105232892466936,2.8177257525083723,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-07-30,1678.99,171.1,7.425947701133658,5.1422481808981475,2.28369952023551,-0.04046199829693842,-0.07688157539789586,0.036419577100957445,0.018209788550478723,-0.07688157539789586,2.601094557616307,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-08-02,1755.0,180.89,7.470224135899966,5.197889111713543,2.2723350241864226,0.04527126427197303,0.05721800116890696,-0.01194673689693393,-0.005973368448466965,0.05721800116890696,2.7499239890544347,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-08-03,1749.3,187.85,7.46697098689622,5.235643772019978,2.2313272148762415,-0.003247863247863303,0.03847642213499913,-0.041724285382862436,-0.020862142691431218,0.03847642213499913,2.855731225296454,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-08-04,1724.0,180.73,7.452402451223638,5.1970042048475475,2.2553982463760907,-0.014462928028354138,-0.03790258184721851,0.02343965381886437,0.011719826909432185,-0.03790258184721851,2.7474916387959976,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-08-05,1699.0,176.62,7.4377951216719325,5.174000532040656,2.263794589631276,-0.014501160092807441,-0.022741105516516313,0.008239945423708872,0.004119972711854436,-0.022741105516516313,2.6850106415323913,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-08-06,1671.0,178.54,7.421177528595393,5.184812665751216,2.2363648628441775,-0.01648028251912892,0.010870796059336385,-0.027351078578465304,-0.013675539289232652,0.010870796059336385,2.714198844633638,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-08-09,1693.8,179.7,7.434729804487499,5.191288793789513,2.2434410106979854,0.013644524236983813,0.006497143497255609,0.007147380739728204,0.003573690369864102,0.006497143497255609,2.731833384007308,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-08-10,1799.0,194.69,7.4949862339505335,5.271408549990819,2.2235776839597143,0.06210886763490375,0.08341680578742361,-0.021307938152519856,-0.010653969076259928,0.08341680578742361,2.959714198844646,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-08-11,1750.5,190.2,7.4676567403947205,5.24807615011129,2.2195805902834307,-0.026959421901056158,-0.023062304175869408,-0.0038971177251867495,-0.0019485588625933747,-0.023062304175869408,2.8914563697172513,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-08-12,1690.0,186.53,7.432483807917119,5.228592084056471,2.2038917238606484,-0.03456155384175952,-0.019295478443743352,-0.015266075398016166,-0.007633037699008083,-0.019295478443743352,2.835664335664348,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-08-13,1700.04,188.9,7.4384070591792595,5.241217774507464,2.1971892846717953,0.00594082840236676,0.012705730981611651,-0.006764902579244891,-0.0033824512896224457,0.012705730981611651,2.8716935238674495,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-08-16,1699.2,188.48,7.43791283104762,5.238991900463222,2.198920930584398,-0.0004941060210347237,-0.0022233986236104286,0.001729292602575705,0.0008646463012878525,-0.0022233986236104286,2.8653086044390514,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-08-17,1635.0,179.38,7.399398083331354,5.189506460689857,2.2098916226414973,-0.03778248587570621,-0.048280984719864195,0.010498498844157989,0.005249249422078994,-0.048280984719864195,2.7269686834904343,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-08-18,1620.0,179.55,7.3901814282264295,5.1904537206720915,2.199727707554338,-0.00917431192660545,0.000947708774668321,-0.01012202070127377,-0.005061010350636885,0.000947708774668321,2.729553055640024,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-08-19,1619.97,176.82,7.390162909536441,5.175132265977658,2.2150306435587828,-1.8518518518528815e-05,-0.01520467836257322,0.015186159844054692,0.007593079922027346,-0.01520467836257322,2.6880510793554384,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-08-20,1548.0,161.38,7.344719054149673,5.08376183242036,2.2609572217293126,-0.044426748643493386,-0.0873204388643819,0.042893690220888514,0.021446845110444257,-0.0873204388643819,2.4533292794162462,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-08-23,1570.19,167.67,7.358951910128413,5.121997761949716,2.2369541481786968,0.014334625322997452,0.03897632916098637,-0.024641703837988915,-0.012320851918994458,0.03897632916098637,2.5489510489510594,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-08-24,1625.18,174.1,7.393373857860149,5.159629846774143,2.2337440110860056,0.035021239467835086,0.03834913818810759,-0.003327898720272504,-0.001663949360136252,0.03834913818810759,2.6467011249620054,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-08-25,1665.02,176.15,7.417592414354413,5.171335904787247,2.246256509567166,0.024514207656997966,0.011774842044801836,0.01273936561219613,0.006369682806098065,0.011774842044801836,2.6778656126482323,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-08-26,1595.0,170.03,7.374629015218945,5.135974892069394,2.2386541231495505,-0.042053548906319405,-0.03474311666193586,-0.007310432244383547,-0.0036552161221917734,-0.03474311666193586,2.5848282152630087,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-08-27,1596.03,169.38,7.375274574825574,5.132144711493453,2.243129863332121,0.0006457680250784303,-0.003822854790331176,0.004468622815409606,0.002234311407704803,-0.003822854790331176,2.5749467923381073,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-08-30,1586.0,177.15,7.368970402194793,5.176996831311481,2.191973570883312,-0.006284343026133565,0.04587318455543743,-0.052157527581570995,-0.026078763790785497,0.04587318455543743,2.693067801763465,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-08-31,1558.0,170.0,7.351158226430694,5.135798437050262,2.2153597893804315,-0.017654476670870167,-0.04036127575500992,0.02270679908413975,0.011353399542069875,-0.04036127575500992,2.5843721495895515,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-09-01,1622.01,182.18,7.391421399884467,5.204995209316664,2.1864261905678033,0.041084724005134854,0.0716470588235294,-0.030562334818394543,-0.015281167409197272,0.0716470588235294,2.769534813013085,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-09-02,1618.8,179.11,7.389440413001711,5.1880001422371675,2.201440270764543,-0.001979026023267494,-0.016851465583488823,0.014872439560221329,0.007436219780110664,-0.016851465583488823,2.722864092429321,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-09-03,1658.22,184.3,7.41350001688064,5.216564864675778,2.196935152204862,0.024351371386212017,0.0289766065546313,-0.004625235168419284,-0.002312617584209642,0.0289766065546313,2.8017634539373786,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-09-06,1670.67,187.0,7.420980022557352,5.231108616854587,2.189871405702765,0.007508050801461774,0.014650027129679888,-0.007141976328218114,-0.003570988164109057,0.014650027129679888,2.842809364548507,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-09-07,1669.0,186.96,7.419979923661835,5.230894690230603,2.189085233431232,-0.0009995989632902713,-0.0002139037433154245,-0.0007856952199748468,-0.0003928476099874234,-0.0002139037433154245,2.842201276983898,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-09-08,1633.1,181.91,7.398235328082698,5.203512059274125,2.1947232688085725,-0.02150988615937688,-0.02701112537441175,0.00550123921503487,0.002750619607517435,-0.02701112537441175,2.7654302219519726,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-09-09,1634.08,181.41,7.3988352338297885,5.2007596629532316,2.198075570876557,0.0006000857265324733,-0.0027486119509647633,0.0033486976774972366,0.0016743488387486183,-0.0027486119509647633,2.7578291273943565,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-09-10,1662.58,187.39,7.416125891673016,5.233192006587575,2.1829338850854416,0.01744100656026637,0.03296400418940526,-0.01552299762913889,-0.007761498814569445,0.03296400418940526,2.8487382183034478,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-09-13,1654.0,184.93,7.4109518755836366,5.219977375096785,2.1909745004868517,-0.005160653923420133,-0.013127701584929707,0.007967047661509574,0.003983523830754787,-0.013127701584929707,2.8113408330799756,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-09-14,1657.0,181.52,7.4127640174265625,5.201365840471587,2.211398176954976,0.0018137847642079041,-0.01843940950629963,0.020253194270507535,0.010126597135253768,-0.01843940950629963,2.759501368197032,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-09-15,1615.74,172.87,7.387548335047572,5.152539866934696,2.235008468112876,-0.02490042245021118,-0.047653151167915464,0.022752728717704285,0.011376364358852142,-0.047653151167915464,2.6280024323502693,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-09-16,1638.07,174.2,7.401273998542634,5.160204064418402,2.2410699341242317,0.013820292868902184,0.007693642621623198,0.006126650247278986,0.003063325123639493,0.007693642621623198,2.6482213438735287,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-09-17,1686.0,181.99,7.430114138561801,5.2039517405123155,2.2261623980494853,0.029260043832070703,0.044718714121699366,-0.015458670289628662,-0.007729335144814331,0.044718714121699366,2.7666463970811916,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-09-22,1637.69,174.42,7.401041991312736,5.161466183798839,2.239575807513897,-0.02865361803084221,-0.04159569207099301,0.012942074040150797,0.006471037020075399,-0.04159569207099301,2.65156582547888,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-09-23,1635.0,177.12,7.399398083331354,5.176827468960327,2.222570614371027,-0.0016425575047781527,0.01547987616099089,-0.017122433665769043,-0.008561216832884522,0.01547987616099089,2.692611736090009,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-09-24,1694.0,186.4,7.434847875211999,5.2278949022514904,2.206952972960509,0.036085626911315005,0.05239385727190604,-0.016308230360591036,-0.008154115180295518,0.05239385727190604,2.833688051079368,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-09-27,1855.0,205.04,7.5256399750415355,5.323205082055815,2.2024348929857203,0.0950413223140496,0.09999999999999987,-0.0049586776859502635,-0.0024793388429751317,0.09999999999999987,3.1170568561873044,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-09-28,1822.06,213.03,7.5077230081229205,5.361433000862112,2.1462900072608084,-0.017757412398921812,0.03896800624268448,-0.056725418641606296,-0.028362709320803148,0.03896800624268448,3.2385223472180136,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-09-29,1820.0,211.5,7.506591780070841,5.354224998486333,2.152366781584508,-0.0011305884548258316,-0.007182087029995787,0.006051498575169956,0.003025749287584978,-0.007182087029995787,3.2152629978717076,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-09-30,1830.0,221.58,7.512071245835466,5.400783698092527,2.11128754774294,0.005494505494505475,0.04765957446808522,-0.042165068973579745,-0.021082534486789872,0.04765957446808522,3.368501064153253,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-10-08,1839.6,225.33,7.517303435665768,5.41756599436603,2.0997374412997383,0.0052459016393442415,0.016923910100189454,-0.011678008460845213,-0.005839004230422606,0.016923910100189454,3.425509273335375,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-10-11,1867.12,224.5,7.532152415712965,5.413875707182309,2.118276708530656,0.014959773863883363,-0.0036834864421071423,0.018643260305990506,0.009321630152995253,-0.0036834864421071423,3.412891456369732,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-10-12,1870.99,225.15,7.534222981524371,5.4167668467475805,2.1174561347767904,0.0020727109130640464,0.002895322939866496,-0.0008226120268024495,-0.00041130601340122475,0.002895322939866496,3.4227728792946337,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-10-13,1929.9,238.28,7.565223467085064,5.473446452760487,2.0917770143245775,0.03148600473546104,0.05831667777037519,-0.026830673034914154,-0.013415336517457077,0.05831667777037519,3.622377622377638,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-10-14,1911.0,238.89,7.555381944240273,5.476003194937463,2.07937874930281,-0.009793253536452662,0.002560013429578678,-0.01235326696603134,-0.00617663348301567,0.002560013429578678,3.63165095773793,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-10-15,1916.97,234.69,7.558501093470921,5.458265494365099,2.1002355991058224,0.0031240188383045986,-0.017581313575285695,0.020705332413590294,0.010352666206795147,-0.017581313575285695,3.5678017634539527,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-10-18,1800.0,224.92,7.495541943884256,5.415744783424001,2.079797160460255,-0.061018169298424074,-0.0416293834419873,-0.019388785856436774,-0.009694392928218387,-0.0416293834419873,3.4192763757981295,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-10-19,1812.18,231.37,7.502285819417602,5.444018160719591,2.0582676586980106,0.00676666666666681,0.028676862884581267,-0.021910196217914457,-0.010955098108957229,0.028676862884581267,3.5173304955913802,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-10-20,1841.0,232.13,7.518064181233078,5.447297559559355,2.070766621673723,0.015903497445066028,0.003284781950987581,0.012618715494078447,0.006309357747039224,0.003284781950987581,3.528884159318957,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-10-21,1844.0,231.9,7.519692404116539,5.446306244261486,2.073386159855054,0.0016295491580662347,-0.0009908241071813206,0.0026203732652475553,0.0013101866326237777,-0.0009908241071813206,3.5253876558224535,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-10-22,1901.0,231.91,7.550135342488429,5.446349365367118,2.103785977121311,0.030911062906724407,4.312203536005477e-05,0.030867940871364352,0.015433970435682176,4.312203536005477e-05,3.525539677713606,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-10-25,1873.03,230.6,7.535312719400707,5.440684607834958,2.094628111565749,-0.01471330878485011,-0.005648743046871685,-0.009064565737978425,-0.0045322828689892125,-0.005648743046871685,3.505624809972651,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-10-26,1861.05,232.9,7.52889612355699,5.450609176890295,2.0782869466666947,-0.006396053453495143,0.009973980919340875,-0.016370034372836018,-0.008185017186418009,0.009973980919340875,3.540589844937686,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-10-27,1819.0,225.13,7.506042178518122,5.416678013132882,2.0893641653852395,-0.022594771768625233,-0.03336195792185492,0.01076718615322969,0.005383593076614845,-0.03336195792185492,3.422468835512328,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-10-28,1825.49,227.29,7.509603723129441,5.426226735170068,2.0833769879593733,0.0035678944474986096,0.009594456536223595,-0.006026562088724985,-0.0030132810443624924,0.009594456536223595,3.4553055640012307,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-10-29,1826.08,228.95,7.50992687180529,5.433503639103105,2.0764232327021857,0.0003232008940063924,0.007303444938184578,-0.0069802440441781854,-0.0034901220220890927,0.007303444938184578,3.4805411979325163,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-11-01,1803.0,231.2,7.497207223203318,5.443283136798223,2.053924086405095,-0.012639095767983832,0.009827473247433938,-0.02246656901541777,-0.011233284507708885,0.009827473247433938,3.51474612344179,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-11-02,1804.64,224.0,7.498116404891607,5.4116460518550396,2.0864703530365674,0.0009095951192457097,-0.03114186851211065,0.03205146363135636,0.01602573181567818,-0.03114186851211065,3.405290361812115,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-11-03,1765.0,223.01,7.475905969367397,5.407216613504026,2.0686893558633708,-0.02196559978721524,-0.004419642857142914,-0.017545956930072326,-0.008772978465036163,-0.004419642857142914,3.3902401945880345,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-11-04,1804.2,234.77,7.497872559222539,5.458606311477417,2.0392662477451218,0.022209631728045354,0.052733061297699724,-0.03052342956965437,-0.015261714784827185,0.052733061297699724,3.569017938583171,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-11-05,1819.94,229.7,7.50655881249445,5.436774109695053,2.0697847027993967,0.008724088238554417,-0.021595604208374253,0.03031969244692867,0.015159846223464335,-0.021595604208374253,3.491942839768941,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2021-11-08,1820.1,231.5,7.506646723616361,5.444579873526289,2.0620668500900727,8.791498620830396e-05,0.007836308228123645,-0.007748393241915341,-0.0038741966209576706,0.007836308228123645,3.51930678017636,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
